
Initial statistics: 63 variables; iteration 0; function evaluation 0; phase 1
Function value 1.2643736e+03; maximum gradient component mag -5.5771e+03
166  0.02032 -3.65628e+00 |167 -0.02719 -5.61351e-01 |168 -0.00156  1.83514e-01
169  0.00000  7.13879e-13 |170  0.00000  1.82994e-12 |171  0.00000  1.91253e-12
172  0.00000  4.35016e-13 |173  0.00000  0.00000e+00 |174 -0.02834  2.83733e+00
175  0.04530 -2.50327e+00 |176 -0.08836  2.28964e+00 |177  0.03496 -1.87984e+00
178 -0.02966  3.98709e+00 |179  0.01892 -2.86643e-01 |180 -0.00741  1.24823e+00
181 -0.07935  7.96012e+00 |182  0.01992  2.72953e+00 |183 -0.02761  7.97971e+00
184 -0.02676  6.70366e+00 |185  0.00885  1.13765e+01 |186  0.06094 -4.80372e+00
187 -0.02590  3.35045e+00 |188 -0.00043  1.40801e+00 |189 -0.04003  1.44384e+01
190 -0.02097  3.23325e+00 |191 -0.03145  3.04015e+00 |192 -0.08690  2.62530e+01
193  0.09302 -2.45703e+01 |194 -0.02562  3.47357e+00 |195  0.02988 -9.50964e-01
196 -0.00611  3.34183e+00 |197  0.03566 -1.59035e+00 |198  0.05673 -5.06471e+00
199  0.08580 -1.38409e+01 |200 -0.01921  3.24497e+00 |201  0.03144  4.10863e-01
202 -0.03307  3.74556e+00 |203  0.05433 -7.94239e+00 |204  0.06932 -1.13008e+01
205 -0.11806  1.57533e+01 |206  0.03581 -6.80965e+00 |207  0.00561  1.42502e-01
208  0.01825 -1.38363e-01 |209 -0.00120  2.44978e+00 |210 -0.00775  2.10093e+00
211  0.00000  0.00000e+00 |212  0.00000  0.00000e+00 |213  0.00000  0.00000e+00
214  0.00000  0.00000e+00 |215  0.00000  0.00000e+00 |
215 variables; iteration 60; function evaluation 69; phase 9
Function value 1.3470257e+02; maximum gradient component mag 1.0383e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06710 -2.57112e+01 |  2  0.43158 -1.36256e+01 |  3  0.06199  7.22236e+00
  4 -0.54700  2.73545e+01 |  5 -0.51229  1.95919e+01 |  6 -0.16224  1.03831e+02
  7 -0.00105 -1.19580e-02 |  8 -0.00151 -1.87086e-02 |  9 -0.00214 -2.74863e-02
 10 -0.00300 -3.75587e-02 | 11 -0.00416 -4.95493e-02 | 12 -0.00575 -6.71751e-02
 13 -0.00790 -9.23828e-02 | 14 -0.01080 -1.23618e-01 | 15 -0.01466 -1.64088e-01
 16 -0.01974 -2.16086e-01 | 17 -0.02614 -2.68266e-01 | 18 -0.03382 -3.02344e-01
 19 -0.04245 -2.98421e-01 | 20 -0.05120 -2.33682e-01 | 21 -0.05809 -9.93665e-02
 22 -0.06006  2.78345e-02 | 23 -0.05416  2.53956e-02 | 24 -0.04184 -1.10777e-02
 25 -0.02113  5.55349e-01 | 26  0.01942  2.12967e+00 | 27  0.07119  3.46642e+00
 28  0.07502  5.47593e+00 | 29  0.01326  1.48341e+00 | 30 -0.03432 -3.16861e+00
 31 -0.09163 -1.04308e+00 | 32  0.09699  2.02597e+01 | 33 -0.07162  1.98000e+00
 34  0.12093  3.45556e+01 | 35 -0.01508  6.50265e+00 | 36 -0.07742  9.69417e+00
 37 -0.22231  1.60003e+00 | 38 -0.06510 -2.64840e+00 | 39  0.04215  1.94612e+01
 40  0.01379  1.23102e+01 | 41  0.03309  4.82312e+00 | 42  0.13905  3.63592e+01
 43  0.00446  1.46431e+01 | 44 -0.05909  4.12440e+00 | 45 -0.07157  1.16493e+00
 46  0.06923 -1.01554e+00 | 47 -0.02691 -4.41751e+00 | 48 -0.04838 -8.77061e+00
 49  0.09418  2.48488e+00 | 50  0.04444  8.85112e+00 | 51 -0.05022 -1.96200e+00
 52 -0.03200 -1.56272e+01 | 53 -0.04153 -3.52769e+00 | 54 -0.08090  6.35624e+00
 55  0.00222  2.04701e+01 | 56  0.03572 -5.35941e+00 | 57 -0.03140 -5.39871e+00
 58  0.12482  1.17242e+00 | 59 -0.05031 -5.13113e+00 | 60  0.08716 -1.17556e+01
 61  0.09699  1.14328e+01 | 62  0.08572  6.83373e+00 | 63  0.12447 -9.48958e+00
 64 -0.07265 -3.70491e+00 | 65 -0.05782  9.59313e-02 | 66 -0.10546 -1.74554e+00
 67 -0.06319 -5.88222e+00 | 68 -0.00220 -1.64515e+00 | 69 -0.87223  9.23317e+00
 70 -0.16364  2.16849e+01 | 71  0.69247  2.81125e+01 | 72 -0.45625  1.64035e-01
 73  0.41287  2.42167e+01 | 74 -0.77093 -8.34982e-03 | 75  0.25727  2.42199e+00
 76 -0.32854  1.45888e+00 | 77  0.21808  9.89349e-04 | 78 -0.17307 -1.52349e+01
 79  0.59759  4.21546e-03 | 80 -0.00416 -2.11767e-01 | 81 -0.00541 -2.10979e-01
 82 -0.00068 -4.22232e-02 | 83  0.00516  2.99147e-01 | 84 -0.01010 -3.74666e-01
 85 -0.06038 -3.11520e+00 | 86 -0.01337 -5.03253e-03 | 87  0.09067 -2.00749e+00
 88 -0.07272 -2.46943e+00 | 89  0.03350 -1.57395e+00 | 90  0.00068  3.14683e-01
 91 -0.00445  2.90316e-01 | 92 -0.04171 -4.44752e+00 | 93 -0.02831  1.69461e+00
 94  0.02487 -5.36036e+00 | 95  0.02022  1.92359e-01 | 96 -0.00377  4.19607e-01
 97 -0.00438 -9.45224e-01 | 98 -0.01073 -3.88764e-01 | 99 -0.00920  5.29649e-01
100 -0.00274  3.21674e-01 |101 -0.00482 -3.66052e-01 |102  0.00135 -8.13497e-02
103  0.00341 -7.03669e-01 |104  0.00062  6.36979e-01 |105 -0.00300  1.00818e+00
106 -0.00411  5.19112e-01 |107 -0.00328 -7.69903e-01 |108 -0.00215 -9.07329e-01
109 -0.00183 -3.93331e-01 |110 -0.00602  8.79704e-01 |111  0.00137  1.12444e+00
112 -0.00094 -2.82262e-01 |113 -0.00240  3.21197e+00 |114 -0.00034 -3.76155e-02
115  0.00163  9.99596e-02 |116 -0.00922 -1.70786e+00 |117 -0.00036 -4.91440e-01
118 -0.00667  2.34953e-01 |119  0.00138 -2.96848e-02 |120 -0.00641 -7.26347e-02
121  0.00089  4.64879e-02 |122 -0.00000 -1.42050e-12 |123 -0.00000 -3.18119e-12
124 -0.00000 -3.50329e-12 |125 -0.00000 -9.48852e-13 |126  0.00000  0.00000e+00
127 -0.03855 -9.66854e-01 |128 -0.04715 -1.26999e+00 |129 -0.03481 -5.51011e-01
130  0.00347  2.20775e+00 |131  0.01048  6.07797e+00 |132  0.05062  9.62623e+00
133  0.01957 -3.08060e+00 |134 -0.04969 -5.61429e+00 |135  0.07645 -3.57554e+00
136 -0.00150 -2.66454e-01 |137  0.00461  1.58268e+00 |138  0.02131  3.01503e-02
139  0.04231 -1.97075e+00 |140  0.02647  1.52874e+01 |141 -0.00738 -2.96538e+01
142 -0.00132  1.44494e+00 |143  0.06471  3.52967e+00 |144  0.01072 -9.85985e+00
145 -0.02449 -2.18260e+00 |146 -0.04894  2.18275e+00 |147 -0.03392  2.51432e+00
148 -0.03184 -9.85870e-01 |149  0.00542 -2.11448e+00 |150  0.04679 -3.32272e+00
151  0.00637 -2.15040e+00 |152  0.01087  5.46936e+00 |153 -0.00701  7.24367e+00
154 -0.01713 -6.17982e-01 |155 -0.01015 -4.74673e+00 |156 -0.02046 -3.36787e+00
157 -0.05221  3.85842e+00 |158 -0.00060  9.66383e+00 |159  0.01012  3.55100e+00
160 -0.01110  1.70316e+01 |161  0.03373  1.18263e+01 |162  0.02057  4.38370e+00
163 -0.00781 -7.93236e+00 |164  0.04873 -7.54534e+00 |165 -0.00376  7.24172e-01
166  0.02469  5.97433e-01 |167 -0.02822 -6.40242e-01 |168 -0.00067  2.11574e-01
169 -0.00000 -1.56732e-11 |170 -0.00000 -3.06580e-11 |171 -0.00000 -4.02069e-11
172 -0.00000 -1.56918e-11 |173  0.00000  0.00000e+00 |174 -0.03734 -9.43878e-01
175  0.04886 -1.49439e+00 |176 -0.07920  4.73695e+00 |177  0.04745  2.13824e+00
178 -0.03882 -1.12517e+00 |179  0.02153 -3.92354e-02 |180 -0.01003  1.34352e-01
181 -0.09889 -8.22355e-01 |182  0.02040  1.19469e+00 |183 -0.03797  2.45783e+00
184 -0.03783 -1.20395e+00 |185  0.00705  3.63365e+00 |186  0.08054 -8.07411e-01
187 -0.03145  1.47676e-01 |188 -0.00069  4.79571e-01 |189 -0.06096  3.61724e-01
190 -0.02745  3.25890e-01 |191 -0.04221 -1.56876e+00 |192 -0.11874 -1.77203e+00
193  0.14445 -3.69178e+00 |194 -0.03425 -2.12042e-01 |195  0.03310 -1.41362e+00
196 -0.01229 -6.75052e-01 |197  0.04226 -4.26992e-01 |198  0.07101  4.58353e+00
199  0.11066 -2.04221e+00 |200 -0.02675 -1.38243e+00 |201  0.03107  4.58891e-01
202 -0.03942  6.63261e-01 |203  0.07159 -2.32526e+00 |204  0.09273 -1.33357e+00
205 -0.14967  3.24276e-01 |206  0.05359 -4.27673e-01 |207  0.00439 -5.24134e-01
208  0.01862  1.47023e-01 |209 -0.00503  3.10432e-01 |210 -0.00969 -7.13400e-01
211  0.00000  0.00000e+00 |212  0.00000  0.00000e+00 |213  0.00000  0.00000e+00
214  0.00000  0.00000e+00 |215  0.00000  0.00000e+00 |
215 variables; iteration 80; function evaluation 89; phase 9
Function value 1.3421351e+02; maximum gradient component mag -1.2279e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06730 -2.65513e+01 |  2  0.43344 -5.18953e+00 |  3  0.06889  3.45281e+01
  4 -0.54956  9.76527e+01 |  5 -0.51247  7.32629e+01 |  6 -0.16202  1.02889e+02
  7 -0.00091  7.44366e-03 |  8 -0.00131  9.31675e-03 |  9 -0.00187  1.08906e-02
 10 -0.00265  1.19323e-02 | 11 -0.00374  1.18271e-02 | 12 -0.00524  7.40391e-03
 13 -0.00731 -5.71069e-03 | 14 -0.01017 -2.98290e-02 | 15 -0.01404 -7.07578e-02
 16 -0.01920 -1.32015e-01 | 17 -0.02567 -1.90856e-01 | 18 -0.03325 -2.06837e-01
 19 -0.04161 -1.47635e-01 | 20 -0.05000 -7.78727e-03 | 21 -0.05669  1.79366e-01
 22 -0.05858  3.31979e-01 | 23 -0.05248  3.87816e-01 | 24 -0.04011  3.60692e-01
 25 -0.01976  7.60525e-01 | 26  0.02618  2.70259e+00 | 27  0.08611 -1.10001e+00
 28  0.06004 -2.61383e+00 | 29  0.01635 -3.91596e+00 | 30 -0.03435 -6.92825e+00
 31 -0.09280 -6.35623e+00 | 32  0.09736  1.13786e+01 | 33 -0.07061 -5.27769e+00
 34  0.12092  1.46117e+01 | 35 -0.01525 -2.54439e+00 | 36 -0.07734  1.55154e+00
 37 -0.22418 -4.89626e+00 | 38 -0.06719 -8.60198e+00 | 39  0.04237  7.86189e+00
 40  0.01269  1.61029e+00 | 41  0.03429  2.51997e+00 | 42  0.13791  1.37823e+01
 43  0.00671  7.53569e+00 | 44 -0.05933  5.05985e-01 | 45 -0.07044 -2.46581e-01
 46  0.06936  2.37039e+00 | 47 -0.02540 -4.19694e+00 | 48 -0.05069 -1.17816e+01
 49  0.09458  6.55766e+00 | 50  0.04551  5.36364e+00 | 51 -0.05505 -1.10952e+01
 52 -0.02729 -4.42037e+00 | 53 -0.04196 -3.66490e+00 | 54 -0.08122 -1.46844e+00
 55 -0.00038  6.62203e+00 | 56  0.03752 -4.56956e+00 | 57 -0.03193 -9.90916e+00
 58  0.12605  5.65691e+00 | 59 -0.05131 -5.53700e+00 | 60  0.08809 -4.92659e+00
 61  0.09454 -6.29561e+00 | 62  0.08536 -6.61540e-01 | 63  0.12643 -4.12705e+00
 64 -0.07242 -7.56693e+00 | 65 -0.05710 -2.64662e+00 | 66 -0.10747 -7.87038e+00
 67 -0.06273 -9.72705e+00 | 68 -0.00916 -7.53779e+00 | 69 -0.87219  4.38242e+00
 70 -0.17302  1.90396e+01 | 71  0.69212  3.89513e+01 | 72 -0.46772  1.99649e-01
 73  0.41241 -6.19301e+01 | 74 -0.78247 -8.83239e-03 | 75  0.24369  3.14640e+00
 76 -0.32744 -1.22790e+02 | 77  0.21761  9.35691e-04 | 78 -0.16971  5.72581e+01
 79  0.59519  4.14789e-03 | 80 -0.00369 -7.10607e-02 | 81 -0.00560 -1.89694e-01
 82 -0.00093 -3.31429e-02 | 83  0.00481  3.40470e-01 | 84 -0.01079 -6.22066e-01
 85 -0.05927 -9.08667e-01 | 86 -0.01267  5.94700e-01 | 87  0.09069 -1.42660e+00
 88 -0.07171 -9.18470e-01 | 89  0.03517 -8.71992e-01 | 90 -0.00027 -3.44664e-02
 91 -0.00423  1.61125e-01 | 92 -0.04205 -3.53894e+00 | 93 -0.02717  9.45832e-01
 94  0.02542 -1.85794e+00 | 95  0.01839 -1.16650e+00 | 96 -0.00381  3.15326e-01
 97 -0.00465  2.62537e-01 | 98 -0.00904 -1.22282e-01 | 99 -0.00882  3.98618e-01
100 -0.00294  1.67939e-01 |101 -0.00474  2.68603e-01 |102  0.00055 -1.77453e-01
103  0.00485 -2.55298e-01 |104 -0.00107  5.75563e-01 |105 -0.00312  1.31331e+00
106 -0.00402 -1.47516e-01 |107 -0.00226 -3.38018e-01 |108 -0.00193 -9.71548e-02
109 -0.00121  1.60932e-01 |110 -0.00519  7.62815e-01 |111  0.00167  1.35681e+00
112  0.00025  3.94038e-02 |113 -0.00405  1.10986e+00 |114  0.00041 -9.97581e-02
115  0.00114  2.66891e-01 |116 -0.00911 -3.16631e-01 |117  0.00029  3.51643e-01
118 -0.00541 -7.16872e-02 |119  0.00181  2.25228e-02 |120 -0.00538  2.23095e-01
121  0.00088  2.78475e-02 |122 -0.00000 -4.68619e-13 |123  0.00000 -6.65103e-13
124 -0.00000 -8.48581e-13 |125 -0.00000 -3.54640e-13 |126  0.00000  0.00000e+00
127 -0.03651 -1.11343e-01 |128 -0.04770 -9.99023e-01 |129 -0.03706 -5.98705e-01
130 -0.00152  2.34743e+00 |131  0.01174  5.30357e+00 |132  0.04983  5.39007e+00
133  0.02246  3.05475e-01 |134 -0.04867 -2.07099e+00 |135  0.07883  4.98111e+00
136 -0.00110  7.68500e-01 |137  0.00547  1.49898e+00 |138  0.02015 -2.21050e+00
139  0.04114 -1.37877e+00 |140  0.02438  7.19569e+00 |141 -0.00345 -1.00927e+01
142 -0.00237 -9.38992e-01 |143  0.06464  4.19434e+00 |144  0.01408  2.38414e+00
145 -0.02591  2.36029e-01 |146 -0.05034  2.28923e+00 |147 -0.03732  1.57531e+00
148 -0.03051  3.02462e+00 |149  0.00516  6.35430e-01 |150  0.04584 -8.70293e-01
151  0.00725  1.85754e+00 |152  0.01296  1.04878e+01 |153 -0.01467  1.98161e+00
154 -0.01649 -4.07547e-01 |155 -0.01032 -3.07847e-01 |156 -0.01914  9.24398e-01
157 -0.05333  3.75527e+00 |158  0.00071  1.25554e+01 |159  0.01031  5.42694e+00
160 -0.01112  7.25724e+00 |161  0.02980  4.04003e+00 |162  0.01901  3.60982e+00
163 -0.00717  2.70585e-01 |164  0.05182  4.90302e+00 |165 -0.00320  1.05925e-02
166  0.02401  4.44681e-01 |167 -0.02374  1.03072e+00 |168 -0.00092  1.33875e-01
169 -0.00000 -4.65826e-12 |170  0.00000 -6.83945e-12 |171 -0.00000 -1.02025e-11
172 -0.00000 -4.16129e-12 |173  0.00000  0.00000e+00 |174 -0.03718 -7.72729e-01
175  0.04840 -5.44954e-01 |176 -0.08759  2.52172e+00 |177  0.04574  2.82835e+00
178 -0.03504  7.21678e-01 |179  0.02342  7.66329e-01 |180 -0.01110 -2.75804e-01
181 -0.09579 -5.58475e-03 |182  0.02006  1.82613e+00 |183 -0.04111  2.45413e-01
184 -0.03438  1.16262e+00 |185  0.00055 -4.83908e-01 |186  0.08218 -7.36875e-01
187 -0.03240 -1.88059e-01 |188 -0.00044  6.75531e-01 |189 -0.06480 -8.16251e-02
190 -0.02773  7.39613e-01 |191 -0.03983 -7.73453e-01 |192 -0.11995 -7.50458e-01
193  0.15582  2.27103e+00 |194 -0.03254 -4.24225e-01 |195  0.03484  4.30740e-01
196 -0.01176  1.28928e-01 |197  0.04232  2.69083e-02 |198  0.06971  2.51421e+00
199  0.11510  3.31991e-01 |200 -0.02632 -6.34974e-01 |201  0.02399 -1.36427e+00
202 -0.04285 -1.22822e-01 |203  0.07162  1.17817e-02 |204  0.09426 -4.32743e-01
205 -0.14437  2.54730e+00 |206  0.05219 -3.51224e-01 |207  0.00541  7.45589e-02
208  0.01690  2.34667e-01 |209 -0.00450  6.13330e-01 |210 -0.01082 -6.17099e-01
211  0.00000  0.00000e+00 |212  0.00000  0.00000e+00 |213  0.00000  0.00000e+00
214  0.00000  0.00000e+00 |215  0.00000  0.00000e+00 |
215 variables; iteration 100; function evaluation 116; phase 9
Function value 1.3385205e+02; maximum gradient component mag -1.5728e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.09403 -2.54067e+01 |  2  0.43530  3.61806e+00 |  3  0.06678  3.46733e+01
  4 -0.54919  1.00006e+02 |  5 -0.51229  7.21616e+01 |  6 -0.14867  9.53300e+01
  7 -0.00084  3.99211e-03 |  8 -0.00121  5.97850e-03 |  9 -0.00172  8.59852e-03
 10 -0.00243  1.17218e-02 | 11 -0.00341  1.53042e-02 | 12 -0.00477  1.91916e-02
 13 -0.00663  2.22985e-02 | 14 -0.00920  2.33894e-02 | 15 -0.01266  2.50452e-02
 16 -0.01717  4.33176e-02 | 17 -0.02273  1.14407e-01 | 18 -0.02939  2.46120e-01
 19 -0.03761  3.31534e-01 | 20 -0.04728  2.38118e-01 | 21 -0.05552  1.25694e-01
 22 -0.05754  2.84316e-01 | 23 -0.05009  6.79832e-01 | 24 -0.03460  1.26948e+00
 25 -0.01757  7.90727e-01 | 26  0.02398  1.32748e+00 | 27  0.07308 -3.74238e+00
 28  0.07505 -3.10132e+00 | 29  0.01438 -2.86837e+00 | 30 -0.03675 -3.68363e+00
 31 -0.09161 -4.06828e+00 | 32  0.09566  6.14370e+00 | 33 -0.06104 -4.34393e+00
 34  0.11976  1.08089e+01 | 35 -0.01292 -6.93159e-01 | 36 -0.08016 -2.89067e+00
 37 -0.22349 -4.63443e+00 | 38 -0.06420 -6.57045e-01 | 39  0.04081  5.94393e+00
 40  0.01285  1.45106e+00 | 41  0.03384  3.46896e+00 | 42  0.13792  1.07676e+01
 43  0.00374 -1.97767e+00 | 44 -0.05946 -3.84668e+00 | 45 -0.07306 -3.35339e+00
 46  0.06865  3.71554e+00 | 47 -0.02659 -6.14688e-02 | 48 -0.04588 -1.26595e+00
 49  0.09466  5.53394e+00 | 50  0.04304 -1.01172e+00 | 51 -0.05253 -3.46661e+00
 52 -0.02804 -1.02502e+00 | 53 -0.04155 -1.34570e+00 | 54 -0.08174 -1.79801e+00
 55 -0.00177  2.66686e+00 | 56  0.03778  7.04535e+00 | 57 -0.02981  8.95386e-01
 58  0.12451  1.09644e+01 | 59 -0.05112 -3.18384e+00 | 60  0.08790 -1.66994e-02
 61  0.09464 -3.68766e+00 | 62  0.08493 -3.52939e+00 | 63  0.12612 -3.67483e+00
 64 -0.07225 -5.57786e+00 | 65 -0.05873 -5.65159e+00 | 66 -0.10639 -5.16828e+00
 67 -0.05968 -5.76339e+00 | 68 -0.01259 -6.61551e+00 | 69 -0.87231  7.13383e+00
 70 -0.20704  1.56465e+01 | 71  0.69180  4.23690e+01 | 72 -0.48201  1.88839e-01
 73  0.41220 -7.95219e+01 | 74 -0.85839 -1.35647e-02 | 75  0.24066  3.51191e+00
 76 -0.32654 -1.57283e+02 | 77  0.21595  8.70024e-04 | 78 -0.16873  7.78003e+01
 79  0.58687  3.99644e-03 | 80 -0.00360 -1.16716e-03 | 81 -0.00449  1.57402e-01
 82 -0.00039  5.46632e-02 | 83  0.00511  2.95957e-02 | 84 -0.00787  6.80058e-01
 85 -0.05913  9.61296e-02 | 86 -0.01560 -5.53600e-02 | 87  0.09154  6.21642e-01
 88 -0.07030  5.18090e-01 | 89  0.03474  1.67978e-02 | 90  0.00106  1.97478e-01
 91 -0.00575 -3.68994e-02 | 92 -0.04066  4.15374e-01 | 93 -0.02710 -2.69336e-01
 94  0.02574  5.84214e-01 | 95  0.01962  4.37055e-01 | 96 -0.00381  2.07021e-01
 97 -0.00518  5.97721e-01 | 98 -0.01023 -2.12352e-01 | 99 -0.01004 -1.46212e-01
100 -0.00305  1.22906e-02 |101 -0.00463  2.14631e-01 |102  0.00099  1.72386e-01
103  0.00549  9.64562e-02 |104 -0.00237  4.28513e-01 |105 -0.00368  1.23090e-01
106 -0.00432 -5.61671e-02 |107 -0.00242  3.38910e-02 |108 -0.00188  2.08323e-01
109 -0.00172  6.11701e-02 |110 -0.00612 -1.53898e-01 |111  0.00172 -1.38009e-02
112 -0.00090 -9.43546e-02 |113 -0.00671  5.74200e-02 |114  0.00050 -3.90338e-02
115  0.00042  1.33527e-01 |116 -0.00872  8.40882e-02 |117 -0.00004  5.60687e-02
118 -0.00611 -2.15278e-02 |119  0.00134 -7.11491e-02 |120 -0.00631 -1.47855e-02
121  0.00065 -3.47615e-02 |122  0.00000  1.69657e-13 |123  0.00000  5.06903e-13
124  0.00000 -7.70449e-14 |125  0.00000  6.18823e-14 |126  0.00000  0.00000e+00
127 -0.03633  2.09948e-01 |128 -0.04350  8.81047e-01 |129 -0.03365  4.85681e-01
130  0.00397  9.07928e-01 |131  0.00633  5.48961e-02 |132  0.04890 -4.14058e-02
133  0.02518  9.07536e-01 |134 -0.04826  1.18485e+00 |135  0.07867  8.09840e-01
136 -0.00113  2.53755e+00 |137  0.00514  1.54111e+00 |138  0.02091  2.22403e+00
139  0.04572  1.47978e+00 |140  0.02280 -4.06072e-01 |141 -0.00182  3.78155e+00
142 -0.00144  1.76448e+00 |143  0.06402  4.35965e+00 |144  0.01362  6.57260e+00
145 -0.02503  2.95484e+00 |146 -0.05446  8.77426e-01 |147 -0.03689  1.46884e+00
148 -0.03234  1.97544e+00 |149  0.00792  3.34477e+00 |150  0.04762  3.49945e+00
151  0.00713  4.94898e+00 |152  0.01005  3.33752e+00 |153 -0.01414  1.80708e+00
154 -0.01705  1.50697e+00 |155 -0.01044  2.43767e+00 |156 -0.02105  1.76435e+00
157 -0.05523  8.30483e-01 |158 -0.00111  1.39755e+00 |159  0.00755  2.16106e+00
160 -0.01340  2.57364e+00 |161  0.03148  2.65832e+00 |162  0.01835  3.38842e+00
163 -0.00583  2.28422e+00 |164  0.05037  2.46704e+00 |165 -0.00234  1.12942e+00
166  0.02199  1.63261e-01 |167 -0.02415  8.17092e-01 |168 -0.00125 -5.65615e-04
169  0.00000 -1.00505e-13 |170  0.00000  7.57085e-13 |171  0.00000  1.32754e-12
172  0.00000  4.14141e-13 |173  0.00000  0.00000e+00 |174 -0.03561  9.98977e-02
175  0.05387  1.09354e+00 |176 -0.10518 -5.23597e-01 |177  0.04276  1.26538e+00
178 -0.04009 -3.84209e-01 |179  0.02168 -1.31846e-01 |180 -0.00954  1.68079e-02
181 -0.09776  1.88210e-01 |182  0.01925  6.96170e-01 |183 -0.04047  2.39149e-01
184 -0.03429  9.49064e-01 |185  0.00279  1.23361e+00 |186  0.08750  9.54331e-01
187 -0.02986  2.24133e-01 |188 -0.00130 -1.44178e-01 |189 -0.06000  6.57766e-01
190 -0.02754  3.74297e-01 |191 -0.03845  6.30352e-01 |192 -0.11985  6.42036e-01
193  0.15238  4.72362e-01 |194 -0.03206  2.96891e-01 |195  0.03354 -1.36172e-01
196 -0.01272 -6.49880e-02 |197  0.04209 -7.58518e-02 |198  0.06861  5.36756e-01
199  0.11764  1.28256e+00 |200 -0.02617  7.10053e-01 |201  0.02761  1.67077e+00
202 -0.04213 -1.02090e-03 |203  0.07455  1.05671e+00 |204  0.09685  7.61968e-01
205 -0.15021 -1.08107e-01 |206  0.05424  4.71760e-01 |207  0.00563  1.74808e-01
208  0.01858  4.26669e-01 |209 -0.00693 -1.55213e-01 |210 -0.00971  5.47130e-01
211  0.00000  0.00000e+00 |212  0.00000  0.00000e+00 |213  0.00000  0.00000e+00
214  0.00000  0.00000e+00 |215  0.00000  0.00000e+00 |
215 variables; iteration 120; function evaluation 146; phase 9
Function value 1.3361770e+02; maximum gradient component mag -6.0530e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.11720 -1.36272e+00 |  2  0.43596  3.39660e+00 |  3  0.06503  5.89446e+00
  4 -0.54697  2.72651e+01 |  5 -0.51307  2.60103e+01 |  6 -0.13575 -6.93213e-01
  7 -0.00042  4.98214e-02 |  8 -0.00065  6.45770e-02 |  9 -0.00107  7.35556e-02
 10 -0.00176  7.11638e-02 | 11 -0.00284  4.90056e-02 | 12 -0.00458 -1.70412e-02
 13 -0.00726 -1.53759e-01 | 14 -0.01092 -3.42476e-01 | 15 -0.01485 -4.49554e-01
 16 -0.01618  1.91868e-02 | 17 -0.01240  1.58646e+00 | 18 -0.01311  2.79423e+00
 19 -0.02918  1.53769e+00 | 20 -0.04622  6.99911e-02 | 21 -0.05497 -1.84112e-01
 22 -0.05823 -3.72474e-01 | 23 -0.05442 -8.91714e-01 | 24 -0.04180 -1.03757e+00
 25 -0.01419  2.72928e-01 | 26  0.02499 -3.20933e-01 | 27  0.08028 -1.85018e-01
 28  0.07703 -2.53056e+00 | 29  0.00359 -3.37830e+00 | 30 -0.03263 -1.02180e+00
 31 -0.09244 -1.34738e+00 | 32  0.09481 -5.36897e+00 | 33 -0.05806 -2.15692e+00
 34  0.11931 -7.62649e+00 | 35 -0.01349 -2.44506e+00 | 36 -0.07877 -1.62868e+00
 37 -0.22510 -6.75867e-01 | 38 -0.06442  2.78629e+00 | 39  0.04060  6.74533e+00
 40  0.01309  4.12759e+00 | 41  0.03493  5.73706e+00 | 42  0.13708  5.40781e+00
 43  0.00355  1.60640e-01 | 44 -0.06137 -1.39754e+00 | 45 -0.07262  2.05198e+00
 46  0.06764  4.21564e+00 | 47 -0.02505  5.32157e+00 | 48 -0.04652  2.61318e+00
 49  0.09439  4.27000e+00 | 50  0.04217 -2.48410e+00 | 51 -0.05236  1.06061e+00
 52 -0.02877  1.14366e+00 | 53 -0.04174  1.53706e+00 | 54 -0.08176  2.98774e+00
 55 -0.00166  3.86751e+00 | 56  0.03745  8.73242e+00 | 57 -0.02975  5.55172e+00
 58  0.12331  1.11085e+01 | 59 -0.04997  3.68337e+00 | 60  0.08689  9.25399e-01
 61  0.09414 -2.74379e+00 | 62  0.08434 -2.40585e+00 | 63  0.12584 -1.62624e+00
 64 -0.07227  4.74507e-01 | 65 -0.05891 -2.32600e-01 | 66 -0.10685  1.69047e+00
 67 -0.06007  1.41030e+00 | 68 -0.00554  1.73368e+00 | 69 -0.87196 -1.26275e-01
 70 -0.24359 -7.80243e-01 | 71  0.69165 -6.10678e+00 | 72 -0.48782 -5.07715e-01
 73  0.41225 -2.26980e+01 | 74 -0.80279  7.56231e-02 | 75  0.15149  1.65362e+00
 76 -0.32423 -6.05300e+01 | 77  0.21068  5.34192e-04 | 78 -0.16525  2.34202e+01
 79  0.55998  3.44660e-03 | 80 -0.00406 -1.73600e-01 | 81 -0.00519 -3.61758e-02
 82 -0.00037  1.06968e-01 | 83  0.00482  8.76992e-02 | 84 -0.00585  1.73832e+00
 85 -0.06055 -1.58867e+00 | 86 -0.01608 -4.99263e-01 | 87  0.09714  4.13806e+00
 88 -0.07250 -1.07191e+00 | 89  0.03561 -2.10545e-01 | 90 -0.00104 -5.27740e-01
 91 -0.00659 -3.42756e-01 | 92 -0.03975  1.85458e+00 | 93 -0.02027  4.02403e+00
