"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"625",2016,1,1,0,0,1,51.5,51.5,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0
"626",2016,1,1,0,0,1,52.5,52.5,0.28,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"627",2016,1,1,0,0,1,53.5,53.5,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0
"628",2016,1,1,0,0,1,54.5,54.5,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0
"629",2016,1,1,0,0,1,55.5,55.5,0.42,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"630",2016,1,1,0,0,1,56.5,56.5,0.56,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0
"631",2016,1,1,0,0,1,57.5,57.5,0.7,0,0,0,0.2,0.6,0.2,0,0,0,0,0,0,0
"632",2016,1,1,0,0,1,58.5,58.5,0.56,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"633",2016,1,1,0,0,1,59.5,59.5,1.54,0,0,0,0.0909090909090909,0.909090909090909,0,0,0,0,0,0,0,0
"634",2016,1,1,0,0,1,60.5,60.5,0.7,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0
"635",2016,1,1,0,0,1,61.5,61.5,0.98,0,0,0,0,0.714285714285714,0.285714285714286,0,0,0,0,0,0,0
"636",2016,1,1,0,0,1,62.5,62.5,1.54,0,0,0,0,0.727272727272727,0.181818181818182,0.0909090909090909,0,0,0,0,0,0
"637",2016,1,1,0,0,1,63.5,63.5,1.96,0,0,0,0,0.785714285714286,0.214285714285714,0,0,0,0,0,0,0
"638",2016,1,1,0,0,1,64.5,64.5,2.24,0,0,0,0.0625,0.9375,0,0,0,0,0,0,0,0
"639",2016,1,1,0,0,1,65.5,65.5,2.24,0,0,0,0,0.625,0.25,0.125,0,0,0,0,0,0
"640",2016,1,1,0,0,1,66.5,66.5,1.68,0,0,0,0.0833333333333333,0.583333333333333,0.333333333333333,0,0,0,0,0,0,0
"641",2016,1,1,0,0,1,67.5,67.5,1.12,0,0,0,0,0.75,0.125,0.125,0,0,0,0,0,0
"642",2016,1,1,0,0,1,68.5,68.5,1.12,0,0,0,0,0.375,0.5,0,0.125,0,0,0,0,0
"643",2016,1,1,0,0,1,69.5,69.5,1.82,0,0,0,0.0769230769230769,0.230769230769231,0.615384615384615,0.0769230769230769,0,0,0,0,0,0
"644",2016,1,1,0,0,1,70.5,70.5,1.26,0,0,0,0,0,1,0,0,0,0,0,0,0
"645",2016,1,1,0,0,1,71.5,71.5,0.84,0,0,0,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0
"646",2016,1,1,0,0,1,72.5,72.5,0.84,0,0,0,0,0.333333333333333,0.5,0,0.166666666666667,0,0,0,0,0
"647",2016,1,1,0,0,1,73.5,73.5,0.42,0,0,0,0,0,1,0,0,0,0,0,0,0
"648",2016,1,1,0,0,1,74.5,74.5,0.42,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0
"649",2016,1,1,0,0,1,76.5,76.5,0.56,0,0,0,0,0,1,0,0,0,0,0,0,0
"650",2016,1,1,0,0,1,77.5,77.5,0.28,0,0,0,0,0,1,0,0,0,0,0,0,0
"651",2016,1,1,0,0,1,78.5,78.5,0.56,0,0,0,0,0.25,0.5,0,0.25,0,0,0,0,0
"652",2016,1,1,0,0,1,79.5,79.5,0.28,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0
"653",2016,1,1,0,0,1,80.5,80.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"654",2016,1,1,0,0,1,81.5,81.5,0.56,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"655",2016,1,1,0,0,1,82.5,82.5,0.7,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0
"656",2016,1,1,0,0,1,83.5,83.5,0.56,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"657",2016,1,1,0,0,1,85.5,85.5,0.42,0,0,0,0,0,0,0,1,0,0,0,0,0
"658",2016,1,1,0,0,1,86.5,86.5,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0
"659",2016,1,1,0,0,1,87.5,87.5,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0
"660",2016,1,1,0,0,1,88.5,88.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"661",2016,1,1,0,0,1,91.5,91.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"662",2017,1,1,0,0,1,44.5,44.5,0.28,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"663",2017,1,1,0,0,1,45.5,45.5,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0
"664",2017,1,1,0,0,1,46.5,46.5,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0
"665",2017,1,1,0,0,1,47.5,47.5,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0
"666",2017,1,1,0,0,1,48.5,48.5,0.28,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"667",2017,1,1,0,0,1,49.5,49.5,0.42,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,0
"668",2017,1,1,0,0,1,50.5,50.5,0.56,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"669",2017,1,1,0,0,1,51.5,51.5,0.7,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0
"670",2017,1,1,0,0,1,52.5,52.5,0.56,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"671",2017,1,1,0,0,1,53.5,53.5,0.56,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"672",2017,1,1,0,0,1,54.5,54.5,0.84,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0
"673",2017,1,1,0,0,1,55.5,55.5,1.68,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0
"674",2017,1,1,0,0,1,56.5,56.5,1.4,0,0,0,0.6,0.3,0.1,0,0,0,0,0,0,0
"675",2017,1,1,0,0,1,57.5,57.5,0.98,0,0,0,0.428571428571429,0.428571428571429,0.142857142857143,0,0,0,0,0,0,0
"676",2017,1,1,0,0,1,58.5,58.5,0.7,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0
"677",2017,1,1,0,0,1,59.5,59.5,0.28,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"678",2017,1,1,0,0,1,60.5,60.5,1.12,0,0,0,0.25,0.625,0.125,0,0,0,0,0,0,0
"679",2017,1,1,0,0,1,61.5,61.5,0.7,0,0,0,0.4,0.4,0.2,0,0,0,0,0,0,0
"680",2017,1,1,0,0,1,62.5,62.5,0.98,0,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0,0,0,0,0,0,0
"681",2017,1,1,0,0,1,63.5,63.5,0.7,0,0,0,0.2,0.2,0.6,0,0,0,0,0,0,0
"682",2017,1,1,0,0,1,64.5,64.5,0.98,0,0,0,0,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0
"683",2017,1,1,0,0,1,65.5,65.5,1.26,0,0,0,0,0.777777777777778,0.111111111111111,0.111111111111111,0,0,0,0,0,0
"684",2017,1,1,0,0,1,66.5,66.5,1.26,0,0,0,0.111111111111111,0.777777777777778,0.111111111111111,0,0,0,0,0,0,0
"685",2017,1,1,0,0,1,67.5,67.5,1.26,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0
"686",2017,1,1,0,0,1,68.5,68.5,1.4,0,0,0,0.1,0.4,0.5,0,0,0,0,0,0,0
"687",2017,1,1,0,0,1,69.5,69.5,1.68,0,0,0,0.0833333333333333,0.333333333333333,0.583333333333333,0,0,0,0,0,0,0
"688",2017,1,1,0,0,1,70.5,70.5,1.82,0,0,0,0,0.307692307692308,0.692307692307692,0,0,0,0,0,0,0
"689",2017,1,1,0,0,1,71.5,71.5,1.4,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0
"690",2017,1,1,0,0,1,72.5,72.5,1.68,0,0,0,0.0833333333333333,0.166666666666667,0.666666666666667,0.0833333333333333,0,0,0,0,0,0
"691",2017,1,1,0,0,1,73.5,73.5,1.12,0,0,0,0,0.375,0.5,0.125,0,0,0,0,0,0
"692",2017,1,1,0,0,1,74.5,74.5,0.98,0,0,0,0,0,0.714285714285714,0.285714285714286,0,0,0,0,0,0
"693",2017,1,1,0,0,1,75.5,75.5,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0
"694",2017,1,1,0,0,1,76.5,76.5,0.98,0,0,0,0,0.142857142857143,0.714285714285714,0,0,0.142857142857143,0,0,0,0
"695",2017,1,1,0,0,1,77.5,77.5,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0
"696",2017,1,1,0,0,1,78.5,78.5,0.56,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"697",2017,1,1,0,0,1,79.5,79.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"698",2017,1,1,0,0,1,80.5,80.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"699",2017,1,1,0,0,1,81.5,81.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"700",2017,1,1,0,0,1,82.5,82.5,0.42,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0
"701",2017,1,1,0,0,1,83.5,83.5,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0
"702",2017,1,1,0,0,1,84.5,84.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"703",2017,1,1,0,0,1,85.5,85.5,0.56,0,0,0,0,0,0,0.75,0,0.25,0,0,0,0
"704",2017,1,1,0,0,1,87.5,87.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"705",2017,1,1,0,0,1,88.5,88.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"706",2017,1,1,0,0,1,89.5,89.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"707",2017,1,1,0,0,1,90.5,90.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"708",2017,1,1,0,0,1,91.5,91.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"709",2017,1,1,0,0,1,96.5,96.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"710",2018,1,1,0,0,1,44.5,44.5,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0
"711",2018,1,1,0,0,1,47.5,47.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"712",2018,1,1,0,0,1,48.5,48.5,0.28,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"713",2018,1,1,0,0,1,49.5,49.5,0.28,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"714",2018,1,1,0,0,1,50.5,50.5,0.28,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"715",2018,1,1,0,0,1,51.5,51.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"716",2018,1,1,0,0,1,52.5,52.5,0.28,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"717",2018,1,1,0,0,1,53.5,53.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"718",2018,1,1,0,0,1,54.5,54.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"719",2018,1,1,0,0,1,55.5,55.5,0.7,0,0,0.2,0.6,0.2,0,0,0,0,0,0,0,0
"720",2018,1,1,0,0,1,56.5,56.5,0.28,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"721",2018,1,1,0,0,1,57.5,57.5,0.56,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0
"722",2018,1,1,0,0,1,58.5,58.5,1.26,0,0,0.111111111111111,0.333333333333333,0.444444444444444,0.111111111111111,0,0,0,0,0,0,0
"723",2018,1,1,0,0,1,59.5,59.5,0.56,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0
"724",2018,1,1,0,0,1,60.5,60.5,0.84,0,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0,0,0,0
"725",2018,1,1,0,0,1,61.5,61.5,0.98,0,0,0,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,0,0,0,0
"726",2018,1,1,0,0,1,62.5,62.5,0.98,0,0,0,0.142857142857143,0.857142857142857,0,0,0,0,0,0,0,0
"727",2018,1,1,0,0,1,63.5,63.5,1.68,0,0,0.0833333333333333,0.0833333333333333,0.5,0.25,0.0833333333333333,0,0,0,0,0,0
"728",2018,1,1,0,0,1,64.5,64.5,2.52,0,0,0,0.0555555555555556,0.777777777777778,0.166666666666667,0,0,0,0,0,0,0
"729",2018,1,1,0,0,1,65.5,65.5,1.82,0,0,0,0,1,0,0,0,0,0,0,0,0
"730",2018,1,1,0,0,1,66.5,66.5,2.1,0,0,0,0.2,0.4,0.333333333333333,0.0666666666666667,0,0,0,0,0,0
"731",2018,1,1,0,0,1,67.5,67.5,1.54,0,0,0,0.0909090909090909,0.636363636363636,0.181818181818182,0.0909090909090909,0,0,0,0,0,0
"732",2018,1,1,0,0,1,68.5,68.5,1.4,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0
"733",2018,1,1,0,0,1,69.5,69.5,2.38,0,0,0,0,0.294117647058824,0.529411764705882,0.176470588235294,0,0,0,0,0,0
"734",2018,1,1,0,0,1,70.5,70.5,1.4,0,0,0,0,0.2,0.7,0,0.1,0,0,0,0,0
"735",2018,1,1,0,0,1,71.5,71.5,1.54,0,0,0,0.181818181818182,0.272727272727273,0.454545454545455,0.0909090909090909,0,0,0,0,0,0
"736",2018,1,1,0,0,1,72.5,72.5,1.26,0,0,0,0,0.444444444444444,0.444444444444444,0,0.111111111111111,0,0,0,0,0
"737",2018,1,1,0,0,1,73.5,73.5,1.54,0,0,0,0,0.363636363636364,0.454545454545455,0.181818181818182,0,0,0,0,0,0
"738",2018,1,1,0,0,1,74.5,74.5,1.12,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0
"739",2018,1,1,0,0,1,75.5,75.5,0.84,0,0,0,0,0.166666666666667,0.166666666666667,0.666666666666667,0,0,0,0,0,0
"740",2018,1,1,0,0,1,76.5,76.5,0.98,0,0,0,0,0,0.571428571428571,0.428571428571429,0,0,0,0,0,0
"741",2018,1,1,0,0,1,77.5,77.5,0.98,0,0,0,0,0.428571428571429,0.428571428571429,0.142857142857143,0,0,0,0,0,0
"742",2018,1,1,0,0,1,78.5,78.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"743",2018,1,1,0,0,1,79.5,79.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"744",2018,1,1,0,0,1,80.5,80.5,0.42,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0
"745",2018,1,1,0,0,1,81.5,81.5,0.56,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"746",2018,1,1,0,0,1,82.5,82.5,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0
"747",2018,1,1,0,0,1,83.5,83.5,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0
"748",2018,1,1,0,0,1,84.5,84.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"749",2018,1,1,0,0,1,86.5,86.5,0.56,0,0,0,0,0,0.25,0.25,0.5,0,0,0,0,0
"750",2018,1,1,0,0,1,87.5,87.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"751",2018,1,1,0,0,1,88.5,88.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"752",2018,1,1,0,0,1,91.5,91.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"753",2018,1,1,0,0,1,93.5,93.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"754",2018,1,1,0,0,1,98.5,98.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"755",2020,1,1,0,0,1,40.5,40.5,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0
"756",2020,1,1,0,0,1,52.5,52.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"757",2020,1,1,0,0,1,53.5,53.5,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0
"758",2020,1,1,0,0,1,54.5,54.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"759",2020,1,1,0,0,1,61.5,61.5,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0
"760",2020,1,1,0,0,1,63.5,63.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"761",2020,1,1,0,0,1,64.5,64.5,0.28,0,0,0,0,0,1,0,0,0,0,0,0,0
"762",2020,1,1,0,0,1,65.5,65.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"763",2020,1,1,0,0,1,67.5,67.5,0.42,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0
"764",2020,1,1,0,0,1,69.5,69.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"765",2020,1,1,0,0,1,70.5,70.5,0.28,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"766",2020,1,1,0,0,1,71.5,71.5,0.28,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
"767",2020,1,1,0,0,1,72.5,72.5,0.56,0,0,0,0,0.25,0,0.25,0.5,0,0,0,0,0
"768",2020,1,1,0,0,1,73.5,73.5,0.56,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"769",2020,1,1,0,0,1,74.5,74.5,0.84,0,0,0,0,0.333333333333333,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0
"770",2020,1,1,0,0,1,75.5,75.5,0.42,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0
"771",2020,1,1,0,0,1,76.5,76.5,0.28,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
"772",2020,1,1,0,0,1,77.5,77.5,0.7,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0
"773",2020,1,1,0,0,1,78.5,78.5,0.56,0,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0
"774",2020,1,1,0,0,1,79.5,79.5,0.7,0,0,0,0,0,0.2,0.4,0.4,0,0,0,0,0
"775",2020,1,1,0,0,1,80.5,80.5,0.56,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0
"776",2020,1,1,0,0,1,82.5,82.5,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0
"777",2020,1,1,0,0,1,83.5,83.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"778",2020,1,1,0,0,1,84.5,84.5,0.7,0,0,0,0,0,0,0.2,0.6,0.2,0,0,0,0
"779",2020,1,1,0,0,1,85.5,85.5,0.98,0,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0,0
"780",2020,1,1,0,0,1,87.5,87.5,0.28,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"781",2020,1,1,0,0,1,88.5,88.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"782",2020,1,1,0,0,1,89.5,89.5,0.28,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"783",2020,1,1,0,0,1,91.5,91.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"784",2020,1,1,0,0,1,95.5,95.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"785",2020,1,1,0,0,1,97.5,97.5,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0
"786",2020,1,1,0,0,1,98.5,98.5,0.28,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
"787",2021,1,1,0,0,1,100.5,100.5,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0
"788",2021,1,1,0,0,1,34.5,34.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
"789",2021,1,1,0,0,1,40.5,40.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"790",2021,1,1,0,0,1,45.5,45.5,0.28,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"791",2021,1,1,0,0,1,46.5,46.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"792",2021,1,1,0,0,1,47.5,47.5,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0
"793",2021,1,1,0,0,1,50.5,50.5,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0
"794",2021,1,1,0,0,1,52.5,52.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"795",2021,1,1,0,0,1,54.5,54.5,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
"796",2021,1,1,0,0,1,55.5,55.5,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0
"797",2021,1,1,0,0,1,56.5,56.5,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0
"798",2021,1,1,0,0,1,57.5,57.5,0.28,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0
"799",2021,1,1,0,0,1,61.5,61.5,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0
"800",2021,1,1,0,0,1,62.5,62.5,0.28,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"801",2021,1,1,0,0,1,63.5,63.5,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0
"802",2021,1,1,0,0,1,64.5,64.5,0.42,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"803",2021,1,1,0,0,1,65.5,65.5,0.28,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0
"804",2021,1,1,0,0,1,67.5,67.5,0.28,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"805",2021,1,1,0,0,1,68.5,68.5,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0
"806",2021,1,1,0,0,1,69.5,69.5,0.7,0,0,0,0,0.4,0.4,0.2,0,0,0,0,0,0
"807",2021,1,1,0,0,1,70.5,70.5,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0
"808",2021,1,1,0,0,1,71.5,71.5,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0
"809",2021,1,1,0,0,1,72.5,72.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"810",2021,1,1,0,0,1,73.5,73.5,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0
"811",2021,1,1,0,0,1,74.5,74.5,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0
"812",2021,1,1,0,0,1,75.5,75.5,0.7,0,0,0,0,0,0.2,0.2,0.6,0,0,0,0,0
"813",2021,1,1,0,0,1,76.5,76.5,0.7,0,0,0,0,0,0.2,0.2,0.6,0,0,0,0,0
"814",2021,1,1,0,0,1,78.5,78.5,0.7,0,0,0,0,0,0.2,0.2,0.4,0.2,0,0,0,0
"815",2021,1,1,0,0,1,79.5,79.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"816",2021,1,1,0,0,1,81.5,81.5,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0
"817",2021,1,1,0,0,1,82.5,82.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"818",2021,1,1,0,0,1,83.5,83.5,1.12,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
"819",2021,1,1,0,0,1,84.5,84.5,0.42,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0
"820",2021,1,1,0,0,1,85.5,85.5,0.42,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0
"821",2021,1,1,0,0,1,86.5,86.5,0.42,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0
"822",2021,1,1,0,0,1,88.5,88.5,0.56,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
"823",2021,1,1,0,0,1,89.5,89.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"824",2021,1,1,0,0,1,90.5,90.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"825",2021,1,1,0,0,1,93.5,93.5,0.28,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"826",2021,1,1,0,0,1,95.5,95.5,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0
"827",2021,1,1,0,0,1,96.5,96.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0
"828",2021,1,1,0,0,1,97.5,97.5,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0
"829",2021,1,1,0,0,1,98.5,98.5,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0
"830",1990,1,-2,0,0,1,100.5,100.5,0.42,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0
"831",1990,1,-2,0,0,1,101.5,101.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0
"832",1990,1,-2,0,0,1,102.5,102.5,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0
"833",1990,1,-2,0,0,1,103.5,103.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0
"834",1990,1,-2,0,0,1,107.5,107.5,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0
"835",1990,1,-2,0,0,1,48.5,48.5,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0
"836",1990,1,-2,0,0,1,49.5,49.5,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0
"837",1990,1,-2,0,0,1,50.5,50.5,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0
"838",1990,1,-2,0,0,1,51.5,51.5,0.84,0,0,0,1,0,0,0,0,0,0,0,0,0
"839",1990,1,-2,0,0,1,52.5,52.5,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0
"840",1990,1,-2,0,0,1,53.5,53.5,1.12,0,0,0,0.625,0.375,0,0,0,0,0,0,0,0
"841",1990,1,-2,0,0,1,54.5,54.5,0.7,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0
"842",1990,1,-2,0,0,1,55.5,55.5,1.4,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0
"843",1990,1,-2,0,0,1,56.5,56.5,2.1,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"844",1990,1,-2,0,0,1,57.5,57.5,1.82,0,0,0,0.230769230769231,0.692307692307692,0.0769230769230769,0,0,0,0,0,0,0
"845",1990,1,-2,0,0,1,58.5,58.5,3.22,0,0,0,0.173913043478261,0.826086956521739,0,0,0,0,0,0,0,0
"846",1990,1,-2,0,0,1,59.5,59.5,3.78,0,0,0,0,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0
"847",1990,1,-2,0,0,1,60.5,60.5,3.08,0,0,0,0,1,0,0,0,0,0,0,0,0
"848",1990,1,-2,0,0,1,61.5,61.5,4.48,0,0,0,0,0.875,0.125,0,0,0,0,0,0,0
"849",1990,1,-2,0,0,1,62.5,62.5,2.24,0,0,0,0,0.8125,0.1875,0,0,0,0,0,0,0
"850",1990,1,-2,0,0,1,63.5,63.5,3.64,0,0,0,0,0.576923076923077,0.423076923076923,0,0,0,0,0,0,0
"851",1990,1,-2,0,0,1,64.5,64.5,3.64,0,0,0,0,0.576923076923077,0.423076923076923,0,0,0,0,0,0,0
"852",1990,1,-2,0,0,1,65.5,65.5,3.78,0,0,0,0,0.37037037037037,0.62962962962963,0,0,0,0,0,0,0
"853",1990,1,-2,0,0,1,66.5,66.5,3.22,0,0,0,0,0,0.782608695652174,0.217391304347826,0,0,0,0,0,0
"854",1990,1,-2,0,0,1,67.5,67.5,4.76,0,0,0,0,0,0.911764705882353,0.0882352941176471,0,0,0,0,0,0
"855",1990,1,-2,0,0,1,68.5,68.5,3.5,0,0,0,0,0.04,0.88,0.08,0,0,0,0,0,0
