"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1444",2007,1,4,0,0,1,23.5,23.5,1.82,0.692307692307692,0.307692307692308,0,0,0,0,0,0,0,0,0,0
"1445",2007,1,4,0,0,1,24.5,24.5,1.68,0.25,0.75,0,0,0,0,0,0,0,0,0,0
"1446",2007,1,4,0,0,1,25.5,25.5,2.38,0.294117647058824,0.705882352941177,0,0,0,0,0,0,0,0,0,0
"1447",2007,1,4,0,0,1,26.5,26.5,2.66,0.210526315789474,0.789473684210526,0,0,0,0,0,0,0,0,0,0
"1448",2007,1,4,0,0,1,27.5,27.5,2.38,0.117647058823529,0.882352941176471,0,0,0,0,0,0,0,0,0,0
"1449",2007,1,4,0,0,1,28.5,28.5,2.8,0.05,0.9,0.05,0,0,0,0,0,0,0,0,0
"1450",2007,1,4,0,0,1,29.5,29.5,2.94,0,1,0,0,0,0,0,0,0,0,0,0
"1451",2007,1,4,0,0,1,30.5,30.5,2.94,0,0.857142857142857,0.142857142857143,0,0,0,0,0,0,0,0,0
"1452",2007,1,4,0,0,1,31.5,31.5,2.94,0,0.80952380952381,0.19047619047619,0,0,0,0,0,0,0,0,0
"1453",2007,1,4,0,0,1,32.5,32.5,2.52,0,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0
"1454",2007,1,4,0,0,1,33.5,33.5,2.66,0,0.789473684210526,0.210526315789474,0,0,0,0,0,0,0,0,0
"1455",2007,1,4,0,0,1,34.5,34.5,2.38,0,0.647058823529412,0.352941176470588,0,0,0,0,0,0,0,0,0
"1456",2007,1,4,0,0,1,35.5,35.5,2.24,0,0.75,0.25,0,0,0,0,0,0,0,0,0
"1457",2007,1,4,0,0,1,36.5,36.5,2.8,0,0.35,0.65,0,0,0,0,0,0,0,0,0
"1458",2007,1,4,0,0,1,37.5,37.5,2.52,0,0.388888888888889,0.611111111111111,0,0,0,0,0,0,0,0,0
"1459",2007,1,4,0,0,1,38.5,38.5,2.38,0,0.352941176470588,0.588235294117647,0.0588235294117647,0,0,0,0,0,0,0,0
"1460",2007,1,4,0,0,1,39.5,39.5,2.24,0,0,0.875,0.125,0,0,0,0,0,0,0,0
"1461",2007,1,4,0,0,1,40.5,40.5,2.38,0,0,0.941176470588235,0,0.0588235294117647,0,0,0,0,0,0,0
"1462",2007,1,4,0,0,1,41.5,41.5,2.24,0,0,0.875,0.125,0,0,0,0,0,0,0,0
"1463",2007,1,4,0,0,1,42.5,42.5,2.52,0,0,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0,0
"1464",2007,1,4,0,0,1,43.5,43.5,2.52,0,0,0.722222222222222,0.277777777777778,0,0,0,0,0,0,0,0
"1465",2007,1,4,0,0,1,44.5,44.5,2.38,0,0,0.882352941176471,0.117647058823529,0,0,0,0,0,0,0,0
"1466",2007,1,4,0,0,1,45.5,45.5,2.38,0,0,0.470588235294118,0.529411764705882,0,0,0,0,0,0,0,0
"1467",2007,1,4,0,0,1,46.5,46.5,2.8,0,0,0.45,0.55,0,0,0,0,0,0,0,0
"1468",2007,1,4,0,0,1,47.5,47.5,2.66,0,0,0.421052631578947,0.421052631578947,0.157894736842105,0,0,0,0,0,0,0
"1469",2007,1,4,0,0,1,48.5,48.5,3.22,0,0,0.434782608695652,0.521739130434783,0.0434782608695652,0,0,0,0,0,0,0
"1470",2007,1,4,0,0,1,49.5,49.5,2.94,0,0,0.238095238095238,0.666666666666667,0.0952380952380952,0,0,0,0,0,0,0
"1471",2007,1,4,0,0,1,50.5,50.5,2.52,0,0,0.111111111111111,0.611111111111111,0.277777777777778,0,0,0,0,0,0,0
"1472",2007,1,4,0,0,1,51.5,51.5,2.66,0,0,0,0.684210526315789,0.263157894736842,0.0526315789473684,0,0,0,0,0,0
"1473",2007,1,4,0,0,1,52.5,52.5,2.8,0,0,0.05,0.65,0.3,0,0,0,0,0,0,0
"1474",2007,1,4,0,0,1,53.5,53.5,2.24,0,0,0.0625,0.5,0.4375,0,0,0,0,0,0,0
"1475",2007,1,4,0,0,1,54.5,54.5,3.22,0,0,0,0.521739130434783,0.391304347826087,0.0434782608695652,0.0434782608695652,0,0,0,0,0
"1476",2007,1,4,0,0,1,55.5,55.5,2.38,0,0,0,0.352941176470588,0.647058823529412,0,0,0,0,0,0,0
"1477",2007,1,4,0,0,1,56.5,56.5,2.52,0,0,0,0.222222222222222,0.611111111111111,0.166666666666667,0,0,0,0,0,0
"1478",2007,1,4,0,0,1,57.5,57.5,3.08,0,0,0,0.227272727272727,0.681818181818182,0.0909090909090909,0,0,0,0,0,0
"1479",2007,1,4,0,0,1,58.5,58.5,2.94,0,0,0,0.19047619047619,0.714285714285714,0.0476190476190476,0.0476190476190476,0,0,0,0,0
"1480",2007,1,4,0,0,1,59.5,59.5,2.66,0,0,0,0.157894736842105,0.789473684210526,0.0526315789473684,0,0,0,0,0,0
"1481",2007,1,4,0,0,1,60.5,60.5,2.38,0,0,0,0.117647058823529,0.647058823529412,0.235294117647059,0,0,0,0,0,0
"1482",2007,1,4,0,0,1,61.5,61.5,3.22,0,0,0,0.130434782608696,0.391304347826087,0.391304347826087,0.0434782608695652,0,0.0434782608695652,0,0,0
"1483",2007,1,4,0,0,1,62.5,62.5,3.5,0,0,0,0.04,0.56,0.2,0.16,0.04,0,0,0,0
"1484",2007,1,4,0,0,1,63.5,63.5,2.8,0,0,0,0.1,0.55,0.2,0.15,0,0,0,0,0
"1485",2007,1,4,0,0,1,64.5,64.5,2.66,0,0,0,0,0.578947368421053,0.421052631578947,0,0,0,0,0,0
"1486",2007,1,4,0,0,1,65.5,65.5,2.66,0,0,0,0,0.421052631578947,0.368421052631579,0.210526315789474,0,0,0,0,0
"1487",2007,1,4,0,0,1,66.5,66.5,2.1,0,0,0,0,0.533333333333333,0.333333333333333,0.133333333333333,0,0,0,0,0
"1488",2007,1,4,0,0,1,67.5,67.5,2.94,0,0,0,0,0.380952380952381,0.380952380952381,0.0952380952380952,0.142857142857143,0,0,0,0
"1489",2007,1,4,0,0,1,68.5,68.5,2.94,0,0,0,0,0.380952380952381,0.285714285714286,0.0952380952380952,0.19047619047619,0.0476190476190476,0,0,0
"1490",2007,1,4,0,0,1,69.5,69.5,1.82,0,0,0,0,0.461538461538462,0.461538461538462,0.0769230769230769,0,0,0,0,0
"1491",2007,1,4,0,0,1,7.5,7.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0
"1492",2007,1,4,0,0,1,70.5,70.5,2.38,0,0,0,0,0.0588235294117647,0.411764705882353,0.294117647058824,0.117647058823529,0.117647058823529,0,0,0
"1493",2007,1,4,0,0,1,71.5,71.5,2.24,0,0,0,0,0,0.3125,0.4375,0.0625,0.125,0.0625,0,0
"1494",2007,1,4,0,0,1,72.5,72.5,2.66,0,0,0,0,0.157894736842105,0.210526315789474,0.421052631578947,0.157894736842105,0.0526315789473684,0,0,0
"1495",2007,1,4,0,0,1,73.5,73.5,1.4,0,0,0,0,0,0.4,0.5,0.1,0,0,0,0
"1496",2007,1,4,0,0,1,74.5,74.5,2.24,0,0,0,0,0,0.25,0.625,0.0625,0.0625,0,0,0
"1497",2007,1,4,0,0,1,75.5,75.5,2.1,0,0,0,0,0.0666666666666667,0.4,0.266666666666667,0,0.266666666666667,0,0,0
"1498",2007,1,4,0,0,1,76.5,76.5,1.82,0,0,0,0,0.307692307692308,0,0.538461538461538,0.0769230769230769,0.0769230769230769,0,0,0
"1499",2007,1,4,0,0,1,77.5,77.5,1.54,0,0,0,0,0.181818181818182,0.0909090909090909,0.454545454545455,0.181818181818182,0.0909090909090909,0,0,0
"1500",2007,1,4,0,0,1,78.5,78.5,0.98,0,0,0,0,0,0,0.714285714285714,0.142857142857143,0,0,0.142857142857143,0
"1501",2007,1,4,0,0,1,79.5,79.5,1.96,0,0,0,0,0,0,0.5,0.285714285714286,0.142857142857143,0.0714285714285714,0,0
"1502",2007,1,4,0,0,1,8.5,8.5,0.14,1,0,0,0,0,0,0,0,0,0,0,0
"1503",2007,1,4,0,0,1,80.5,80.5,1.54,0,0,0,0,0,0.0909090909090909,0.454545454545455,0.272727272727273,0.0909090909090909,0,0,0.0909090909090909
"1504",2007,1,4,0,0,1,81.5,81.5,1.68,0,0,0,0,0,0,0.5,0.25,0.166666666666667,0.0833333333333333,0,0
"1505",2007,1,4,0,0,1,82.5,82.5,0.98,0,0,0,0,0,0.285714285714286,0.428571428571429,0.285714285714286,0,0,0,0
"1506",2007,1,4,0,0,1,83.5,83.5,1.26,0,0,0,0,0,0,0.333333333333333,0.222222222222222,0.444444444444444,0,0,0
"1507",2007,1,4,0,0,1,84.5,84.5,2.38,0,0,0,0,0,0,0.294117647058824,0.529411764705882,0.117647058823529,0,0,0.0588235294117647
"1508",2007,1,4,0,0,1,85.5,85.5,1.12,0,0,0,0,0,0,0.375,0.375,0.125,0.125,0,0
"1509",2007,1,4,0,0,1,86.5,86.5,1.26,0,0,0,0,0,0.111111111111111,0,0.222222222222222,0.333333333333333,0.111111111111111,0.111111111111111,0.111111111111111
"1510",2007,1,4,0,0,1,87.5,87.5,1.54,0,0,0,0,0,0.0909090909090909,0.272727272727273,0.454545454545455,0,0,0.181818181818182,0
"1511",2007,1,4,0,0,1,88.5,88.5,1.68,0,0,0,0,0,0,0.0833333333333333,0.416666666666667,0.25,0.166666666666667,0,0.0833333333333333
"1512",2007,1,4,0,0,1,89.5,89.5,1.54,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.545454545454545,0,0.0909090909090909,0
"1513",2007,1,4,0,0,1,9.5,9.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0
"1514",2007,1,4,0,0,1,90.5,90.5,1.54,0,0,0,0,0,0,0.181818181818182,0.363636363636364,0.363636363636364,0,0,0.0909090909090909
"1515",2007,1,4,0,0,1,91.5,91.5,1.26,0,0,0,0,0,0,0.111111111111111,0.333333333333333,0.222222222222222,0.222222222222222,0.111111111111111,0
"1516",2007,1,4,0,0,1,92.5,92.5,0.98,0,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.142857142857143,0.428571428571429,0
"1517",2007,1,4,0,0,1,93.5,93.5,0.42,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333
"1518",2007,1,4,0,0,1,94.5,94.5,1.12,0,0,0,0,0,0,0.125,0.25,0.375,0,0,0.25
"1519",2007,1,4,0,0,1,95.5,95.5,0.7,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0.2
"1520",2007,1,4,0,0,1,96.5,96.5,0.42,0,0,0,0,0,0,0,0,1,0,0,0
"1521",2007,1,4,0,0,1,97.5,97.5,0.56,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0
"1522",2007,1,4,0,0,1,98.5,98.5,0.7,0,0,0,0,0,0,0,0,0.2,0,0.2,0.6
"1523",2007,1,4,0,0,1,99.5,99.5,0.42,0,0,0,0,0,0,0,0,0,1,0,0
"1524",2008,1,4,0,0,1,10.5,10.5,0.98,1,0,0,0,0,0,0,0,0,0,0,0
"1525",2008,1,4,0,0,1,100.5,100.5,0.28,0,0,0,0,0,0,0,0,0.5,0.5,0,0
"1526",2008,1,4,0,0,1,101.5,101.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0
"1527",2008,1,4,0,0,1,102.5,102.5,0.28,0,0,0,0,0,0,0,0,0,0.5,0,0.5
"1528",2008,1,4,0,0,1,103.5,103.5,0.28,0,0,0,0,0,0,0,0,0,0.5,0.5,0
"1529",2008,1,4,0,0,1,109.5,109.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0
"1530",2008,1,4,0,0,1,11.5,11.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0
"1531",2008,1,4,0,0,1,12.5,12.5,1.54,1,0,0,0,0,0,0,0,0,0,0,0
"1532",2008,1,4,0,0,1,13.5,13.5,1.54,1,0,0,0,0,0,0,0,0,0,0,0
"1533",2008,1,4,0,0,1,14.5,14.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0
"1534",2008,1,4,0,0,1,15.5,15.5,1.96,1,0,0,0,0,0,0,0,0,0,0,0
"1535",2008,1,4,0,0,1,16.5,16.5,2.24,1,0,0,0,0,0,0,0,0,0,0,0
"1536",2008,1,4,0,0,1,17.5,17.5,1.82,1,0,0,0,0,0,0,0,0,0,0,0
"1537",2008,1,4,0,0,1,18.5,18.5,1.4,1,0,0,0,0,0,0,0,0,0,0,0
"1538",2008,1,4,0,0,1,19.5,19.5,0.84,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0
"1539",2008,1,4,0,0,1,20.5,20.5,0.42,1,0,0,0,0,0,0,0,0,0,0,0
"1540",2008,1,4,0,0,1,21.5,21.5,1.54,0.818181818181818,0.181818181818182,0,0,0,0,0,0,0,0,0,0
"1541",2008,1,4,0,0,1,22.5,22.5,1.4,0.6,0.4,0,0,0,0,0,0,0,0,0,0
"1542",2008,1,4,0,0,1,23.5,23.5,2.38,0.352941176470588,0.647058823529412,0,0,0,0,0,0,0,0,0,0
"1543",2008,1,4,0,0,1,24.5,24.5,2.94,0.142857142857143,0.857142857142857,0,0,0,0,0,0,0,0,0,0
"1544",2008,1,4,0,0,1,25.5,25.5,3.36,0.0416666666666667,0.958333333333333,0,0,0,0,0,0,0,0,0,0
"1545",2008,1,4,0,0,1,26.5,26.5,3.08,0,1,0,0,0,0,0,0,0,0,0,0
"1546",2008,1,4,0,0,1,27.5,27.5,3.22,0.0434782608695652,0.956521739130435,0,0,0,0,0,0,0,0,0,0
"1547",2008,1,4,0,0,1,28.5,28.5,3.22,0,1,0,0,0,0,0,0,0,0,0,0
"1548",2008,1,4,0,0,1,29.5,29.5,2.8,0,1,0,0,0,0,0,0,0,0,0,0
"1549",2008,1,4,0,0,1,30.5,30.5,3.08,0,0.954545454545455,0.0454545454545455,0,0,0,0,0,0,0,0,0
"1550",2008,1,4,0,0,1,31.5,31.5,3.08,0,0.954545454545455,0.0454545454545455,0,0,0,0,0,0,0,0,0
"1551",2008,1,4,0,0,1,32.5,32.5,2.52,0,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0,0,0
"1552",2008,1,4,0,0,1,33.5,33.5,3.22,0,0.782608695652174,0.217391304347826,0,0,0,0,0,0,0,0,0
"1553",2008,1,4,0,0,1,34.5,34.5,3.22,0,0.652173913043478,0.347826086956522,0,0,0,0,0,0,0,0,0
"1554",2008,1,4,0,0,1,35.5,35.5,2.8,0,0.4,0.6,0,0,0,0,0,0,0,0,0
"1555",2008,1,4,0,0,1,36.5,36.5,2.66,0,0.315789473684211,0.684210526315789,0,0,0,0,0,0,0,0,0
"1556",2008,1,4,0,0,1,37.5,37.5,2.66,0,0.315789473684211,0.684210526315789,0,0,0,0,0,0,0,0,0
"1557",2008,1,4,0,0,1,38.5,38.5,3.22,0,0.217391304347826,0.782608695652174,0,0,0,0,0,0,0,0,0
"1558",2008,1,4,0,0,1,39.5,39.5,2.8,0,0,0.95,0.05,0,0,0,0,0,0,0,0
"1559",2008,1,4,0,0,1,40.5,40.5,2.1,0,0,1,0,0,0,0,0,0,0,0,0
"1560",2008,1,4,0,0,1,41.5,41.5,3.08,0,0,0.909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0
"1561",2008,1,4,0,0,1,42.5,42.5,2.94,0,0,0.857142857142857,0.0952380952380952,0.0476190476190476,0,0,0,0,0,0,0
"1562",2008,1,4,0,0,1,43.5,43.5,2.38,0,0,0.882352941176471,0.117647058823529,0,0,0,0,0,0,0,0
"1563",2008,1,4,0,0,1,44.5,44.5,2.66,0,0,0.894736842105263,0.105263157894737,0,0,0,0,0,0,0,0
"1564",2008,1,4,0,0,1,45.5,45.5,2.52,0,0,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0,0
"1565",2008,1,4,0,0,1,46.5,46.5,2.66,0,0,0.736842105263158,0.263157894736842,0,0,0,0,0,0,0,0
"1566",2008,1,4,0,0,1,47.5,47.5,2.52,0,0,0.555555555555556,0.444444444444444,0,0,0,0,0,0,0,0
"1567",2008,1,4,0,0,1,48.5,48.5,2.8,0,0,0.35,0.65,0,0,0,0,0,0,0,0
"1568",2008,1,4,0,0,1,49.5,49.5,2.52,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"1569",2008,1,4,0,0,1,50.5,50.5,3.64,0,0,0.115384615384615,0.769230769230769,0.0384615384615385,0.0384615384615385,0.0384615384615385,0,0,0,0,0
"1570",2008,1,4,0,0,1,51.5,51.5,2.8,0,0,0.3,0.7,0,0,0,0,0,0,0,0
"1571",2008,1,4,0,0,1,52.5,52.5,1.82,0,0,0.0769230769230769,0.692307692307692,0.153846153846154,0.0769230769230769,0,0,0,0,0,0
"1572",2008,1,4,0,0,1,53.5,53.5,2.38,0,0,0.0588235294117647,0.647058823529412,0.294117647058824,0,0,0,0,0,0,0
"1573",2008,1,4,0,0,1,54.5,54.5,2.52,0,0,0,0.666666666666667,0.222222222222222,0.111111111111111,0,0,0,0,0,0
"1574",2008,1,4,0,0,1,55.5,55.5,2.38,0,0,0,0.529411764705882,0.294117647058824,0.176470588235294,0,0,0,0,0,0
"1575",2008,1,4,0,0,1,56.5,56.5,2.66,0,0,0,0.473684210526316,0.473684210526316,0,0.0526315789473684,0,0,0,0,0
"1576",2008,1,4,0,0,1,57.5,57.5,2.94,0,0,0,0.523809523809524,0.380952380952381,0.0952380952380952,0,0,0,0,0,0
"1577",2008,1,4,0,0,1,58.5,58.5,2.52,0,0,0,0.555555555555556,0.444444444444444,0,0,0,0,0,0,0
"1578",2008,1,4,0,0,1,59.5,59.5,2.94,0,0,0,0.476190476190476,0.476190476190476,0.0476190476190476,0,0,0,0,0,0
"1579",2008,1,4,0,0,1,60.5,60.5,2.38,0,0,0,0.176470588235294,0.529411764705882,0.294117647058824,0,0,0,0,0,0
"1580",2008,1,4,0,0,1,61.5,61.5,2.24,0,0,0,0.25,0.375,0.25,0,0.125,0,0,0,0
"1581",2008,1,4,0,0,1,62.5,62.5,3.08,0,0,0,0.272727272727273,0.5,0.181818181818182,0.0454545454545455,0,0,0,0,0
"1582",2008,1,4,0,0,1,63.5,63.5,2.66,0,0,0,0.157894736842105,0.526315789473684,0.263157894736842,0.0526315789473684,0,0,0,0,0
"1583",2008,1,4,0,0,1,64.5,64.5,2.24,0,0,0,0.0625,0.3125,0.5625,0.0625,0,0,0,0,0
"1584",2008,1,4,0,0,1,65.5,65.5,2.38,0,0,0,0.294117647058824,0.352941176470588,0.294117647058824,0,0,0.0588235294117647,0,0,0
"1585",2008,1,4,0,0,1,66.5,66.5,2.94,0,0,0,0.0952380952380952,0.333333333333333,0.380952380952381,0.0952380952380952,0,0.0952380952380952,0,0,0
"1586",2008,1,4,0,0,1,67.5,67.5,2.24,0,0,0,0.0625,0.5625,0.25,0.0625,0.0625,0,0,0,0
"1587",2008,1,4,0,0,1,68.5,68.5,1.82,0,0,0,0.153846153846154,0.307692307692308,0.230769230769231,0.230769230769231,0.0769230769230769,0,0,0,0
"1588",2008,1,4,0,0,1,69.5,69.5,1.54,0,0,0,0,0.363636363636364,0.363636363636364,0.181818181818182,0.0909090909090909,0,0,0,0
"1589",2008,1,4,0,0,1,70.5,70.5,1.82,0,0,0,0,0.384615384615385,0.384615384615385,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,0,0
"1590",2008,1,4,0,0,1,71.5,71.5,1.4,0,0,0,0,0.1,0.8,0.1,0,0,0,0,0
"1591",2008,1,4,0,0,1,72.5,72.5,1.12,0,0,0,0,0,0.625,0.25,0.125,0,0,0,0
"1592",2008,1,4,0,0,1,73.5,73.5,1.12,0,0,0,0,0,0.375,0.5,0.125,0,0,0,0
"1593",2008,1,4,0,0,1,74.5,74.5,1.26,0,0,0,0,0.111111111111111,0.111111111111111,0.222222222222222,0.333333333333333,0.111111111111111,0.111111111111111,0,0
"1594",2008,1,4,0,0,1,75.5,75.5,0.84,0,0,0,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0,0
"1595",2008,1,4,0,0,1,76.5,76.5,1.26,0,0,0,0,0,0.333333333333333,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0,0
"1596",2008,1,4,0,0,1,77.5,77.5,1.26,0,0,0,0,0.111111111111111,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0,0,0
"1597",2008,1,4,0,0,1,78.5,78.5,1.12,0,0,0,0,0,0.375,0.25,0.25,0.125,0,0,0
"1598",2008,1,4,0,0,1,79.5,79.5,0.56,0,0,0,0,0,0,0,0.5,0.5,0,0,0
"1599",2008,1,4,0,0,1,80.5,80.5,0.84,0,0,0,0,0,0.5,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0
"1600",2008,1,4,0,0,1,81.5,81.5,1.12,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0
"1601",2008,1,4,0,0,1,82.5,82.5,0.7,0,0,0,0,0,0,0.6,0.4,0,0,0,0
"1602",2008,1,4,0,0,1,83.5,83.5,0.84,0,0,0,0,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0,0,0
"1603",2008,1,4,0,0,1,84.5,84.5,0.56,0,0,0,0,0,0.5,0,0.25,0.25,0,0,0
"1604",2008,1,4,0,0,1,85.5,85.5,0.56,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0.25
"1605",2008,1,4,0,0,1,86.5,86.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0
"1606",2008,1,4,0,0,1,87.5,87.5,0.56,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0
"1607",2008,1,4,0,0,1,88.5,88.5,0.7,0,0,0,0,0,0,0,1,0,0,0,0
"1608",2008,1,4,0,0,1,89.5,89.5,0.7,0,0,0,0,0,0,0.4,0.4,0.2,0,0,0
"1609",2008,1,4,0,0,1,9.5,9.5,0.7,1,0,0,0,0,0,0,0,0,0,0,0
"1610",2008,1,4,0,0,1,91.5,91.5,0.56,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0
"1611",2008,1,4,0,0,1,92.5,92.5,0.42,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0
"1612",2008,1,4,0,0,1,93.5,93.5,0.42,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0
"1613",2008,1,4,0,0,1,94.5,94.5,0.56,0,0,0,0,0,0,0,0.75,0,0,0,0.25
"1614",2008,1,4,0,0,1,95.5,95.5,0.56,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25
"1615",2008,1,4,0,0,1,96.5,96.5,1.12,0,0,0,0,0,0,0.125,0.375,0,0,0.25,0.25
"1616",2008,1,4,0,0,1,97.5,97.5,0.56,0,0,0,0,0,0,0,0,0.25,0.25,0,0.5
"1617",2008,1,4,0,0,1,98.5,98.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0
"1618",2008,1,4,0,0,1,99.5,99.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0
"1619",2009,1,4,0,0,1,10.5,10.5,0.98,1,0,0,0,0,0,0,0,0,0,0,0
"1620",2009,1,4,0,0,1,100.5,100.5,0.14,0,0,0,0,0,0,0,0,0,1,0,0
"1621",2009,1,4,0,0,1,101.5,101.5,0.14,0,0,0,0,0,0,0,0,0,0,0,1
"1622",2009,1,4,0,0,1,104.5,104.5,0.14,0,0,0,0,0,0,0,0,0,1,0,0
"1623",2009,1,4,0,0,1,105.5,105.5,0.14,0,0,0,0,0,0,0,0,0,0,0,1
"1624",2009,1,4,0,0,1,106.5,106.5,0.14,0,0,0,0,0,0,0,0,0,0,1,0
"1625",2009,1,4,0,0,1,107.5,107.5,0.14,0,0,0,0,0,0,0,0,1,0,0,0
"1626",2009,1,4,0,0,1,11.5,11.5,1.12,1,0,0,0,0,0,0,0,0,0,0,0
"1627",2009,1,4,0,0,1,12.5,12.5,1.68,1,0,0,0,0,0,0,0,0,0,0,0
"1628",2009,1,4,0,0,1,13.5,13.5,3.08,1,0,0,0,0,0,0,0,0,0,0,0
"1629",2009,1,4,0,0,1,14.5,14.5,2.52,1,0,0,0,0,0,0,0,0,0,0,0
"1630",2009,1,4,0,0,1,15.5,15.5,3.36,1,0,0,0,0,0,0,0,0,0,0,0
"1631",2009,1,4,0,0,1,16.5,16.5,2.94,1,0,0,0,0,0,0,0,0,0,0,0
"1632",2009,1,4,0,0,1,17.5,17.5,3.64,1,0,0,0,0,0,0,0,0,0,0,0
"1633",2009,1,4,0,0,1,18.5,18.5,2.94,1,0,0,0,0,0,0,0,0,0,0,0
"1634",2009,1,4,0,0,1,19.5,19.5,2.8,1,0,0,0,0,0,0,0,0,0,0,0
"1635",2009,1,4,0,0,1,20.5,20.5,2.1,1,0,0,0,0,0,0,0,0,0,0,0
"1636",2009,1,4,0,0,1,21.5,21.5,1.68,0.916666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0
"1637",2009,1,4,0,0,1,22.5,22.5,1.12,0.75,0.25,0,0,0,0,0,0,0,0,0,0
"1638",2009,1,4,0,0,1,23.5,23.5,2.24,0.25,0.75,0,0,0,0,0,0,0,0,0,0
"1639",2009,1,4,0,0,1,24.5,24.5,1.96,0,1,0,0,0,0,0,0,0,0,0,0
"1640",2009,1,4,0,0,1,25.5,25.5,2.38,0,1,0,0,0,0,0,0,0,0,0,0
"1641",2009,1,4,0,0,1,26.5,26.5,3.22,0,1,0,0,0,0,0,0,0,0,0,0
"1642",2009,1,4,0,0,1,27.5,27.5,3.08,0,1,0,0,0,0,0,0,0,0,0,0
"1643",2009,1,4,0,0,1,28.5,28.5,3.5,0,0.92,0.08,0,0,0,0,0,0,0,0,0
"1644",2009,1,4,0,0,1,29.5,29.5,3.36,0,1,0,0,0,0,0,0,0,0,0,0
"1645",2009,1,4,0,0,1,30.5,30.5,3.08,0,0.954545454545455,0.0454545454545455,0,0,0,0,0,0,0,0,0
"1646",2009,1,4,0,0,1,31.5,31.5,3.08,0,0.863636363636364,0.136363636363636,0,0,0,0,0,0,0,0,0
"1647",2009,1,4,0,0,1,32.5,32.5,3.36,0,1,0,0,0,0,0,0,0,0,0,0
"1648",2009,1,4,0,0,1,33.5,33.5,3.36,0,0.708333333333333,0.291666666666667,0,0,0,0,0,0,0,0,0
"1649",2009,1,4,0,0,1,34.5,34.5,3.08,0,0.590909090909091,0.409090909090909,0,0,0,0,0,0,0,0,0
"1650",2009,1,4,0,0,1,35.5,35.5,3.08,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"1651",2009,1,4,0,0,1,36.5,36.5,3.08,0,0.363636363636364,0.636363636363636,0,0,0,0,0,0,0,0,0
"1652",2009,1,4,0,0,1,37.5,37.5,3.36,0,0.25,0.75,0,0,0,0,0,0,0,0,0
"1653",2009,1,4,0,0,1,38.5,38.5,3.22,0,0.0869565217391304,0.91304347826087,0,0,0,0,0,0,0,0,0
"1654",2009,1,4,0,0,1,39.5,39.5,3.22,0,0,0.91304347826087,0.0869565217391304,0,0,0,0,0,0,0,0
"1655",2009,1,4,0,0,1,40.5,40.5,3.22,0,0,0.956521739130435,0.0434782608695652,0,0,0,0,0,0,0,0
"1656",2009,1,4,0,0,1,41.5,41.5,3.36,0,0,0.958333333333333,0.0416666666666667,0,0,0,0,0,0,0,0
"1657",2009,1,4,0,0,1,42.5,42.5,3.22,0,0,0.956521739130435,0.0434782608695652,0,0,0,0,0,0,0,0
"1658",2009,1,4,0,0,1,43.5,43.5,3.22,0,0,0.782608695652174,0.217391304347826,0,0,0,0,0,0,0,0
"1659",2009,1,4,0,0,1,44.5,44.5,3.64,0,0,0.884615384615385,0.115384615384615,0,0,0,0,0,0,0,0
"1660",2009,1,4,0,0,1,45.5,45.5,3.36,0,0,0.791666666666667,0.208333333333333,0,0,0,0,0,0,0,0
