
Initial statistics: 63 variables; iteration 0; function evaluation 0; phase 1
Function value 1.1541030e+03; maximum gradient component mag -1.2343e+04
  4 -0.00280 -3.08651e-01 |  5  0.00026  1.20386e-01 |  6  0.00052  2.04634e-01
  7 -0.00448 -3.69850e-01 |  8 -0.00198  8.29926e-02 |  9 -0.00347  7.62604e-02
 10 -0.00944 -4.34448e-01 | 11 -0.00751  2.66102e-01 | 12 -0.01869 -6.72031e-01
 13 -0.01927  1.22476e-01 | 14 -0.02553  3.12861e-01 | 15 -0.03722 -2.19136e-01
 16 -0.04191  2.79961e-01 | 17 -0.04883 -2.85910e-01 | 18 -0.04030  9.64181e-02
 19 -0.01845 -1.38665e-01 | 20  0.00626 -7.24798e-01 | 21  0.00522 -3.55591e-01
 22  0.00417 -2.44084e+00 | 23  0.14374 -1.09440e+01 | 24  0.08829 -3.59606e+00
 25  0.06709 -5.87205e+00 | 26 -0.09127  5.32561e-01 | 27 -0.10869 -1.57939e+00
 28  0.12933 -4.59440e+00 | 29 -0.08849 -2.55738e+00 | 30  0.11394 -4.73015e+00
 31  0.00375 -7.15511e-01 | 32 -0.08466  1.19549e+00 | 33 -0.22401  2.04412e+00
 34 -0.06370  1.36698e+00 | 35  0.06696 -1.57816e+00 | 36  0.04905 -8.01567e-01
 37 -0.01145 -1.20637e+00 | 38  0.10647 -1.75094e+00 | 39 -0.03665  1.51524e+00
 40 -0.06947  2.36912e+00 | 41 -0.07615  8.13085e-02 | 42  0.08011  7.80837e-01
 43 -0.01441  1.31636e+00 | 44 -0.05599  1.29969e+00 | 45  0.05270  7.13295e-01
 46  0.04524  8.51187e-01 | 47 -0.07191  2.14082e+00 | 48 -0.03442  1.88663e+00
 49 -0.06233  2.37400e+00 | 50 -0.09822  2.67544e+00 | 51  0.00328  2.01348e+00
 52  0.07464  2.93619e+00 | 53 -0.05481  2.82667e+00 | 54  0.14739  2.98588e+00
 55 -0.05182  3.00454e+00 | 56  0.09009  2.65814e+00 | 57  0.13343  2.42122e+00
 58  0.03124  1.55795e+00 | 59  0.12149  6.73499e-01 | 60 -0.12125  2.47879e-01
 61 -0.07257 -1.72255e-01 | 62 -0.04475 -4.35496e-02 | 63 -0.01167 -2.40439e-01

Initial statistics: 66 variables; iteration 0; function evaluation 0; phase 2
Function value 2.3513612e+02; maximum gradient component mag 4.4248e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.23007 -1.61424e+02 |  2 -0.56841  4.42484e+02 |  3 -0.49239  3.71565e+02
  4 -0.21248  1.56065e+01 |  5 -0.04044  6.62208e+01 |  6  0.00058  1.67260e-01
  7 -0.00280 -3.08651e-01 |  8  0.00026  1.20386e-01 |  9  0.00052  2.04634e-01
 10 -0.00448 -3.69850e-01 | 11 -0.00198  8.29926e-02 | 12 -0.00347  7.62604e-02
 13 -0.00944 -4.34448e-01 | 14 -0.00751  2.66102e-01 | 15 -0.01869 -6.72031e-01
 16 -0.01927  1.22476e-01 | 17 -0.02553  3.12861e-01 | 18 -0.03722 -2.19136e-01
 19 -0.04191  2.79961e-01 | 20 -0.04883 -2.85910e-01 | 21 -0.04030  9.64181e-02
 22 -0.01845 -1.38665e-01 | 23  0.00626 -7.24798e-01 | 24  0.00522 -3.55591e-01
 25  0.00417 -2.44084e+00 | 26  0.14373 -1.10378e+01 | 27  0.08829 -3.69142e+00
 28  0.06709 -5.96780e+00 | 29 -0.09127  4.37270e-01 | 30 -0.10870 -1.67427e+00
 31  0.12932 -4.68870e+00 | 32 -0.08849 -2.65273e+00 | 33  0.11394 -4.82490e+00
 34  0.00375 -8.11788e-01 | 35 -0.08466  1.10006e+00 | 36 -0.22402  1.95374e+00
 37 -0.06370  1.27118e+00 | 38  0.06696 -1.67390e+00 | 39  0.04905 -8.97561e-01
 40 -0.01146 -1.30263e+00 | 41  0.10646 -1.84587e+00 | 42 -0.03665  1.41912e+00
 43 -0.06947  2.27341e+00 | 44 -0.07616 -1.42822e-02 | 45  0.08010  6.85320e-01
 46 -0.01441  1.22010e+00 | 47 -0.05599  1.20378e+00 | 48  0.05270  6.17346e-01
 49  0.04524  7.55151e-01 | 50 -0.07191  2.04516e+00 | 51 -0.03442  1.79049e+00
 52 -0.06233  2.27819e+00 | 53 -0.09822  2.58030e+00 | 54  0.00328  1.91720e+00
 55  0.07463  2.84057e+00 | 56 -0.05481  2.73075e+00 | 57  0.14739  2.89217e+00
 58 -0.05182  2.90858e+00 | 59  0.09008  2.56282e+00 | 60  0.13343  2.32705e+00
 61  0.03124  1.46179e+00 | 62  0.12149  5.78969e-01 | 63 -0.12125  1.53341e-01
 64 -0.07257 -2.67909e-01 | 65 -0.04476 -1.39590e-01 | 66 -0.01168 -3.36701e-01

Intermediate statistics: 66 variables; iteration 20; function evaluation 26; phase 2
Function value 2.3329080e+02; maximum gradient component mag 4.1739e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.24381 -8.06724e+01 |  2 -0.56860  4.17390e+02 |  3 -0.49281  3.56196e+02
  4 -0.21635 -6.57791e+00 |  5 -0.03968  7.91385e+01 |  6 -0.00047  3.16176e-02
  7 -0.00083 -5.18410e-02 |  8 -0.00050  2.33471e-02 |  9 -0.00077  3.90037e-02
 10 -0.00212 -5.62095e-02 | 11 -0.00248  2.32675e-02 | 12 -0.00391  2.70094e-02
 13 -0.00665 -4.36126e-02 | 14 -0.00904  7.22920e-02 | 15 -0.01441 -3.25113e-02
 16 -0.01972  9.23369e-02 | 17 -0.02693  1.44825e-01 | 18 -0.03536  1.62306e-01
 19 -0.04256  2.77116e-01 | 20 -0.04607  3.86196e-01 | 21 -0.03942  6.09016e-01
 22 -0.01666  9.17637e-01 | 23  0.00976  1.26321e+00 | 24  0.00329  1.65527e+00
 25  0.01018  1.67884e+00 | 26  0.15731  8.91069e+00 | 27  0.07531  4.50138e+00
 28  0.07663  2.67180e+00 | 29 -0.09356  8.28212e-01 | 30 -0.11040 -2.39223e-01
 31  0.13104 -1.47763e+00 | 32 -0.09590 -1.36381e+00 | 33  0.11767  4.16051e+00
 34  0.00282 -3.52123e+00 | 35 -0.08313 -6.79195e-01 | 36 -0.22546  1.26811e+00
 37 -0.06471  6.72869e-02 | 38  0.06879  4.32989e+00 | 39  0.05093  3.20222e+00
