
Initial statistics: 66 variables; iteration 0; function evaluation 0; phase 1
Function value 8.6237970e+03; maximum gradient component mag -1.5319e+05
136 -0.06542 -5.06018e-02 |137  0.04127  5.75479e-02 |138 -0.02065  6.81464e-02
139 -0.02049 -1.51660e-02 |140  0.00622 -1.42582e-01 |141  0.03868 -4.04125e-02
142  0.01447 -5.97076e-01 |143 -0.01109  5.24689e-01 |144 -0.01114 -1.92029e-01
145  0.06586 -2.78287e-01 |146  0.01925  1.57076e-01 |147  0.00010  2.27538e-01
148 -0.03674  5.33646e-02 |149 -0.01682 -1.21032e-01 |150 -0.03662 -5.29915e-01
151 -0.00180 -4.39651e-02 |152  0.05249  2.00694e-01 |153  0.02066  6.51387e-03
154  0.00554  2.00836e-01 |155  0.01302  1.67004e-01 |156 -0.00361  3.22777e-01
157  0.00155  4.70070e-01 |158  0.00904  4.06236e-01 |159 -0.03142  1.90157e-01
160 -0.01895  9.30201e-01 |161  0.03182  6.58024e-01 |162 -0.01661 -2.31266e-01
163  0.03610  1.62227e-02 |164  0.03527  1.77780e-01 |165 -0.01464 -2.37330e-01
166  0.04538 -6.02958e-01 |167 -0.00599 -3.97424e-01 |168  0.02076 -1.52385e-01
169 -0.01505 -7.48238e-02 |170  0.05181 -5.20413e-02 |171  0.06390  2.37895e-03
172 -0.01188  1.98888e-02 |173 -0.00950  6.43004e-02 |174  0.07181  3.84792e-01
175  0.00000  0.00000e+00 |
Maximum number of function evaluations exceeded

 - final statistics:
175 variables; iteration 93; function evaluation 100
Function value 2.0913e+02; maximum gradient component mag 1.8057e+01
Exit code = 3;  converg criter 1.0000e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.99979 -3.31896e-02 |  2  0.44468  3.14552e-01 |  3  0.07160  6.75725e+00
  4 -0.53779  1.80573e+01 |  5 -0.50680  1.43475e+01 |  6 -0.50692  9.22293e+00
  7 -0.04083 -2.80343e+00 |  8 -0.00164  2.22231e-04 |  9 -0.00087  9.68463e-04
 10 -0.00129  1.80722e-03 | 11 -0.00193  3.63780e-03 | 12 -0.00288  6.13503e-03
 13 -0.00425  1.13103e-02 | 14 -0.00623  1.73509e-02 | 15 -0.00908  2.06486e-02
 16 -0.01305  1.49996e-02 | 17 -0.01841  2.97007e-03 | 18 -0.02510  1.19533e-02
 19 -0.03297  5.82706e-02 | 20 -0.04191  7.66668e-02 | 21 -0.05074  4.25286e-02
 22 -0.05700 -4.08244e-02 | 23 -0.05704 -9.19711e-02 | 24 -0.04952 -1.27543e-01
 25 -0.03768  1.43091e-02 | 26 -0.02427  1.38432e-01 | 27  0.00368 -2.04288e-01
 28  0.04551  1.24068e-01 | 29  0.07759  4.06125e-01 | 30  0.02592  8.97979e-01
 31 -0.03379  1.02916e+00 | 32 -0.11144  6.53545e-01 | 33  0.10152 -8.30769e-02
 34 -0.13595  2.57250e-01 | 35  0.12316 -1.65697e-01 | 36 -0.03377  6.89859e-01
 37 -0.08058  8.21649e-01 | 38 -0.22898  4.09018e-01 | 39 -0.08713  7.18531e-01
 40  0.04453  1.94947e+00 | 41  0.00463  1.54020e+00 | 42  0.03712  1.45740e+00
 43  0.14371  8.33828e-01 | 44  0.02086  6.61086e-01 | 45 -0.06290  1.27404e+00
 46 -0.07256  1.90725e+00 | 47  0.06174  4.68755e+00 | 48 -0.01463  2.46727e+00
 49 -0.05660  1.70660e+00 | 50  0.08654  2.89867e+00 | 51  0.06868  2.78706e+00
 52 -0.05884  1.23052e+00 | 53 -0.01935  1.45779e+00 | 54 -0.03919  6.27191e-01
 55 -0.07334  3.71421e-01 | 56  0.01166  7.65192e-01 | 57  0.04432  9.54353e-01
 58 -0.03549  9.82106e-01 | 59  0.13046 -8.08756e-02 | 60 -0.04699  2.42325e-01
 61  0.10675  1.62795e-01 | 62  0.10047 -1.94748e-01 | 63  0.07261  7.53039e-01
 64  0.13622  1.90254e+00 | 65 -0.06093  6.57758e-01 | 66 -0.04892 -8.26171e-01
 67 -0.09743  1.58111e-01 | 68 -0.02747  4.32381e-01 | 69  0.11240  1.79188e+00
 70 -0.11737  4.45472e-01 | 71 -0.01332  4.06528e-01 | 72 -0.51870 -3.21627e-01
 73  0.62283 -7.93181e+00 | 74 -0.72290 -4.36959e-03 | 75  0.40951 -1.28607e+01
 76 -0.46781 -3.78595e-02 | 77  0.19882  4.27229e-01 | 78 -0.28896 -1.72601e+00
 79 -0.39539  2.35399e-03 | 80 -0.09932  2.29306e+00 | 81  0.07689  8.62950e-01
 82 -0.02323  6.65659e-03 | 83 -0.00430 -2.10667e-02 | 84 -0.00227 -4.16443e-02
 85  0.00417 -3.31675e-02 | 86 -0.01373 -1.21505e-02 | 87 -0.06432 -3.69191e-01
 88 -0.01525  4.70240e-03 | 89  0.08667 -5.55616e-02 | 90 -0.07456  1.53805e-01
 91  0.03503  2.57797e-01 | 92  0.00353 -2.03495e-01 | 93 -0.00494 -9.43680e-02
 94 -0.04183 -1.12763e-01 | 95 -0.02674  6.66002e-02 | 96  0.02887  2.09943e-02
 97  0.01820  3.12266e-03 | 98 -0.00549  1.97102e-01 | 99 -0.00381  2.24317e-01
100 -0.00052 -2.79042e-02 |101 -0.00308 -5.68804e-02 |102 -0.00134  4.01267e-03
103 -0.00857  1.15944e-01 |104 -0.00038  7.50789e-02 |105  0.00524  6.80623e-02
106 -0.00003  1.31983e-01 |107 -0.00243  2.36989e-02 |108  0.00206  2.83012e-02
109 -0.00080  3.82107e-02 |110 -0.00166  5.77652e-02 |111  0.00188  2.94903e-02
112 -0.00086 -6.76324e-04 |113 -0.00065 -5.49007e-02 |114  0.00499  2.01828e-02
115 -0.00412  1.00989e-01 |116  0.00257  3.12633e-02 |117  0.00233  5.87463e-02
118 -0.00831 -1.42518e-01 |119  0.00101 -8.67952e-04 |120 -0.00711  8.22326e-02
121  0.00083  3.39456e-02 |122 -0.00408 -2.88212e-02 |123  0.00124 -3.21811e-03
124  0.00325  1.19189e-02 |125 -0.00531 -1.13345e-02 |126  0.07068 -9.27213e-02
127  0.00611  1.17519e-01 |128  0.00000  0.00000e+00 |129 -0.04146 -2.18958e+00
130 -0.04400 -1.92575e-02 |131 -0.04047 -1.88594e-01 |132 -0.00451 -3.84665e-01
133 -0.01444 -5.63775e-01 |134  0.02980 -8.54266e-01 |135 -0.01239 -1.68604e-01
136 -0.06557  2.35074e-01 |137  0.04095  1.47223e-01 |138 -0.02086  6.65802e-01
139 -0.02079 -5.34278e-01 |140  0.00595 -1.71620e-01 |141  0.03854  6.79599e-02
142  0.01444  1.74628e-01 |143 -0.01142  1.47789e-01 |144 -0.01128  4.92810e-01
145  0.06579  1.53062e+00 |146  0.01930  2.34413e+00 |147 -0.00023  7.97484e-01
148 -0.03700  2.16911e-01 |149 -0.01709  1.82507e-01 |150 -0.03665  5.79380e-01
151 -0.00209  6.14642e-01 |152  0.05214  9.05889e-01 |153  0.02062  1.66039e+00
154  0.00529  8.48575e-01 |155  0.01303  8.17854e-01 |156 -0.00392  6.98571e-01
157  0.00123  7.42661e-01 |158  0.00879  6.04614e-01 |159 -0.03160  2.47296e-01
160 -0.01946 -1.48235e-01 |161  0.03150  2.20952e-01 |162 -0.01664  9.61361e-01
163  0.03588  6.56727e-01 |164  0.03516  1.00959e+00 |165 -0.01501 -3.64234e-01
166  0.04518 -5.40953e-01 |167 -0.00563  9.91369e-01 |168  0.02050  4.75349e-01
169 -0.01518  2.22234e-01 |170  0.05144  1.24030e-01 |171  0.06387  2.46872e-02
172 -0.01200  2.15507e-02 |173 -0.00966  9.69990e-02 |174  0.07170  8.04431e-01
175  0.00000  0.00000e+00 |

Initial statistics: 217 variables; iteration 0; function evaluation 0; phase 9
Function value 2.0912831e+02; maximum gradient component mag -8.3100e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.99979 -3.31896e-02 |  2  0.44468  3.14552e-01 |  3  0.07160  6.75725e+00
  4 -0.53779  1.80573e+01 |  5 -0.50680  1.43475e+01 |  6 -0.50692  9.22293e+00
  7 -0.04083 -2.80343e+00 |  8 -0.00164  2.22231e-04 |  9 -0.00087  9.68463e-04
 10 -0.00129  1.80722e-03 | 11 -0.00193  3.63780e-03 | 12 -0.00288  6.13503e-03
 13 -0.00425  1.13103e-02 | 14 -0.00623  1.73509e-02 | 15 -0.00908  2.06486e-02
 16 -0.01305  1.49996e-02 | 17 -0.01841  2.97007e-03 | 18 -0.02510  1.19533e-02
 19 -0.03297  5.82706e-02 | 20 -0.04191  7.66668e-02 | 21 -0.05074  4.25286e-02
 22 -0.05700 -4.08244e-02 | 23 -0.05704 -9.19711e-02 | 24 -0.04952 -1.27543e-01
 25 -0.03768  1.43091e-02 | 26 -0.02427  1.38432e-01 | 27  0.00368 -2.04288e-01
 28  0.04548 -8.38238e-01 | 29  0.07756 -5.51489e-01 | 30  0.02588 -6.59892e-02
 31 -0.03382  6.57512e-02 | 32 -0.11147 -2.96477e-01 | 33  0.10149 -1.03561e+00
 34 -0.13598 -6.85595e-01 | 35  0.12313 -1.11248e+00 | 36 -0.03380 -2.73551e-01
 37 -0.08062 -1.35399e-01 | 38 -0.22902 -4.94002e-01 | 39 -0.08716 -2.37213e-01
 40  0.04450  9.87061e-01 | 41  0.00460  5.75453e-01 | 42  0.03709  4.94276e-01
 43  0.14367 -1.06464e-01 | 44  0.02083 -3.03164e-01 | 45 -0.06293  3.13972e-01
 46 -0.07260  9.48737e-01 | 47  0.06170  3.72734e+00 | 48 -0.01467  1.50275e+00
 49 -0.05663  7.45644e-01 | 50  0.08651  1.94282e+00 | 51  0.06865  1.82791e+00
 52 -0.05887  2.69872e-01 | 53 -0.01938  4.93472e-01 | 54 -0.03923 -3.35747e-01
 55 -0.07337 -5.86948e-01 | 56  0.01162 -1.99414e-01 | 57  0.04429 -8.07701e-03
 58 -0.03552  1.88372e-02 | 59  0.13043 -1.02547e+00 | 60 -0.04703 -7.19813e-01
 61  0.10672 -7.88447e-01 | 62  0.10043 -1.14754e+00 | 63  0.07258 -2.05462e-01
 64  0.13619  9.59789e-01 | 65 -0.06096 -3.02593e-01 | 66 -0.04895 -1.78808e+00
 67 -0.09746 -7.95374e-01 | 68 -0.02750 -5.31487e-01 | 69  0.11236  8.42115e-01
 70 -0.11740 -5.02941e-01 | 71 -0.01336 -5.58028e-01 | 72 -0.51870 -3.21627e-01
 73  0.62283 -7.93181e+00 | 74 -0.72290 -4.36959e-03 | 75  0.40951 -1.28607e+01
 76 -0.46781 -3.78595e-02 | 77  0.19882  4.27229e-01 | 78 -0.28896 -1.72601e+00
 79 -0.39539  2.35399e-03 | 80 -0.09932  2.29306e+00 | 81  0.07689  8.62950e-01
 82 -0.02323  6.65659e-03 | 83 -0.00430 -2.10667e-02 | 84 -0.00227 -4.16443e-02
 85  0.00417 -3.31675e-02 | 86 -0.01373 -1.21505e-02 | 87 -0.06432 -3.69191e-01
 88 -0.01525  4.70240e-03 | 89  0.08667 -5.55616e-02 | 90 -0.07456  1.53805e-01
 91  0.03503  2.57797e-01 | 92  0.00353 -2.03495e-01 | 93 -0.00494 -9.43680e-02
 94 -0.04183 -1.12763e-01 | 95 -0.02674  6.66002e-02 | 96  0.02887  2.09943e-02
 97  0.01820  3.12266e-03 | 98 -0.00549  1.97102e-01 | 99 -0.00381  2.24317e-01
100 -0.00052 -2.79042e-02 |101 -0.00308 -5.68804e-02 |102 -0.00134  4.01267e-03
103 -0.00857  1.15944e-01 |104 -0.00038  7.50789e-02 |105  0.00524  6.80623e-02
106 -0.00003  1.31983e-01 |107 -0.00243  2.36989e-02 |108  0.00206  2.83012e-02
109 -0.00080  3.82107e-02 |110 -0.00166  5.77652e-02 |111  0.00188  2.94903e-02
112 -0.00086 -6.76324e-04 |113 -0.00065 -5.49007e-02 |114  0.00499  2.01828e-02
115 -0.00412  1.00989e-01 |116  0.00257  3.12633e-02 |117  0.00233  5.87463e-02
118 -0.00831 -1.42518e-01 |119  0.00101 -8.67952e-04 |120 -0.00711  8.22326e-02
121  0.00083  3.39456e-02 |122 -0.00408 -2.88212e-02 |123  0.00124 -3.21811e-03
124  0.00325  1.19189e-02 |125 -0.00531 -1.13345e-02 |126  0.07068 -9.27213e-02
127  0.00611  1.17519e-01 |128  0.00000  0.00000e+00 |129 -0.04146 -2.18958e+00
130 -0.04400 -1.92575e-02 |131 -0.04047 -1.88594e-01 |132 -0.00451 -3.84665e-01
133 -0.01444 -5.63775e-01 |134  0.02980 -8.54266e-01 |135 -0.01239 -1.68604e-01
136 -0.06557  2.35074e-01 |137  0.04095  1.47223e-01 |138 -0.02086  6.65802e-01
139 -0.02079 -5.34278e-01 |140  0.00595 -1.71620e-01 |141  0.03854  6.79599e-02
142  0.01444  1.74628e-01 |143 -0.01142  1.47789e-01 |144 -0.01128  4.92810e-01
145  0.06579  1.53062e+00 |146  0.01930  2.34413e+00 |147 -0.00023  7.97484e-01
148 -0.03700  2.16911e-01 |149 -0.01709  1.82507e-01 |150 -0.03665  5.79380e-01
151 -0.00209  6.14642e-01 |152  0.05214  9.05889e-01 |153  0.02062  1.66039e+00
154  0.00529  8.48575e-01 |155  0.01303  8.17854e-01 |156 -0.00392  6.98571e-01
157  0.00123  7.42661e-01 |158  0.00879  6.04614e-01 |159 -0.03160  2.47296e-01
160 -0.01946 -1.48235e-01 |161  0.03150  2.20952e-01 |162 -0.01664  9.61361e-01
163  0.03588  6.56727e-01 |164  0.03516  1.00959e+00 |165 -0.01501 -3.64234e-01
166  0.04518 -5.40953e-01 |167 -0.00563  9.91369e-01 |168  0.02050  4.75349e-01
169 -0.01518  2.22234e-01 |170  0.05144  1.24030e-01 |171  0.06387  2.46872e-02
172 -0.01200  2.15507e-02 |173 -0.00966  9.69990e-02 |174  0.07170  8.04431e-01
175  0.00000  0.00000e+00 |176  0.00000  7.10102e+00 |177  0.00000 -1.32078e+01
178  0.00000  1.34468e+01 |179  0.00000 -1.82112e+01 |180  0.00000  9.78272e+00
181  0.00000 -4.58409e+00 |182  0.00000  2.99457e+00 |183  0.00000  2.65871e+01
184  0.00000  4.93144e-01 |185  0.00000  1.52815e+01 |186  0.00000  1.28772e+01
187  0.00000  1.05473e+01 |188  0.00000 -2.36076e+01 |189  0.00000  8.17802e+00
190  0.00000  4.21810e-01 |191  0.00000  2.74367e+01 |192  0.00000  8.16207e+00
193  0.00000  9.01177e+00 |194  0.00000  5.99386e+01 |195  0.00000 -6.15685e+01
196  0.00000  9.06824e+00 |197  0.00000 -5.78866e+00 |198  0.00000  7.68934e+00
199  0.00000 -8.58139e+00 |200  0.00000 -1.39906e+01 |201  0.00000 -3.77050e+01
202  0.00000  1.39746e+01 |203  0.00000  2.00917e+00 |204  0.00000  1.21467e+01
205  0.00000 -2.04246e+01 |206  0.00000 -2.61844e+01 |207  0.00000  5.08782e+01
208  0.00000 -1.70533e+01 |209  0.00000  1.16372e+00 |210  0.00000 -3.84880e-01
211  0.00000  1.01856e+01 |212  0.00000  1.81938e+01 |213  0.00000 -8.31001e+01
214  0.00000  0.00000e+00 |215  0.00000 -3.19070e+01 |216  0.00000  2.91936e+01
217  0.00000  0.00000e+00 |

Intermediate statistics: 217 variables; iteration 20; function evaluation 25; phase 9
Function value 1.7805097e+02; maximum gradient component mag 5.7741e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.99954 -5.68002e-02 |  2  0.44243  1.97803e+01 |  3  0.06867  2.06682e+02
  4 -0.54172  5.77411e+02 |  5 -0.50339  4.64837e+02 |  6 -0.49096  7.39446e+01
  7 -0.04022  1.20941e+02 |  8 -0.00167  7.78151e-02 |  9 -0.00089  4.10056e-02
 10 -0.00132  5.94359e-02 | 11 -0.00198  8.81989e-02 | 12 -0.00295  1.29826e-01
 13 -0.00437  1.89884e-01 | 14 -0.00641  2.73967e-01 | 15 -0.00930  3.88561e-01
 16 -0.01330  5.40113e-01 | 17 -0.01864  7.37486e-01 | 18 -0.02542  9.94689e-01
 19 -0.03353  1.31998e+00 | 20 -0.04252  1.70240e+00 | 21 -0.05107  2.15377e+00
 22 -0.05671  2.72215e+00 | 23 -0.05617  3.53216e+00 | 24 -0.04823  4.73746e+00
 25 -0.03681  6.46207e+00 | 26 -0.02379  8.81080e+00 | 27  0.00499  1.31512e+01
 28  0.04731  3.27742e+01 | 29  0.07533  4.98842e+01 | 30  0.02214  2.78007e+01
 31 -0.03700  1.55729e+01 | 32 -0.10191  1.16054e+01 | 33  0.09534  9.13450e+01
 34 -0.11054  1.20974e+01 | 35  0.11840  1.24408e+02 | 36 -0.02482  2.73959e+01
 37 -0.08677  1.43381e+01 | 38 -0.22882  1.58711e+00 | 39 -0.06845  2.14935e+01
 40  0.04073  4.10156e+01 | 41  0.01241  1.96872e+00 | 42  0.03565 -1.95652e+01
 43  0.13503 -9.16047e+01 | 44  0.00922 -4.11486e+01 | 45 -0.05532 -9.69634e+00
 46 -0.07282  2.48139e+00 | 47  0.07149  5.16773e+01 | 48 -0.02296  2.02041e+01
 49 -0.04636  1.35329e+01 | 50  0.09717  2.53988e+01 | 51  0.04359 -2.42054e+01
 52 -0.04866 -9.71260e+00 | 53 -0.02788 -1.62595e+01 | 54 -0.03870 -2.21272e+01
 55 -0.08247 -2.26492e+01 | 56  0.00031 -3.53268e+01 | 57  0.03840 -3.14447e+01
 58 -0.01863 -3.11680e+00 | 59  0.12514 -3.82222e+01 | 60 -0.04138 -1.94910e+01
 61  0.09572 -4.42380e+01 | 62  0.09618 -1.86443e+01 | 63  0.09218 -7.46355e+00
 64  0.12607 -4.29968e+01 | 65 -0.06329 -1.49218e+01 | 66 -0.05368 -2.10122e+01
 67 -0.09186 -1.39686e+01 | 68 -0.03331 -2.50054e+01 | 69  0.09682 -6.63799e+01
 70 -0.11176 -1.06026e+01 | 71 -0.01234 -2.08176e+01 | 72 -0.52013  1.02468e+00
 73  0.64989  2.75482e+01 | 74 -0.72286 -5.11223e-03 | 75  0.41329 -8.43800e+01
 76 -0.46762 -2.83721e-03 | 77  0.18609  1.06922e+01 | 78 -0.27457 -1.25352e+01
 79 -0.39551 -5.46202e-02 | 80 -0.09219  6.13157e+00 | 81  0.04801 -1.15933e+01
 82 -0.02427  1.76218e+00 | 83 -0.00400  3.26494e-01 | 84 -0.00173  1.27019e+00
 85  0.00448  1.84270e+00 | 86 -0.01305  1.10897e+00 | 87 -0.06373  1.90547e-01
 88 -0.01738 -2.18522e-01 | 89  0.08752  4.34404e+00 | 90 -0.07393  4.75373e-01
 91  0.03300  5.07839e+00 | 92  0.00285  1.68389e+00 | 93 -0.00571  7.56179e-01
 94 -0.04393 -3.72514e-01 | 95 -0.03083 -4.23106e-01 | 96  0.02234  1.05925e+00
 97  0.01645  7.79863e-01 | 98 -0.00569  1.31456e+00 | 99 -0.00478  1.79306e+00
100 -0.00077 -1.06255e-01 |101 -0.00366 -2.72970e-01 |102 -0.00195 -2.89407e-01
103 -0.00874  1.24967e+00 |104 -0.00114  9.17068e-01 |105  0.00520  4.83051e-01
106 -0.00235  1.77510e+00 |107 -0.00325  1.39724e+00 |108  0.00194  2.95336e-01
109 -0.00135  4.51960e-01 |110 -0.00151  5.37002e-01 |111  0.00128  6.06566e-02
112 -0.00030  1.57501e-02 |113 -0.00016  1.10344e+00 |114  0.00531  1.16878e-01
115 -0.00340  2.39723e+00 |116  0.00271  2.43178e-01 |117  0.00204 -7.15364e-01
118 -0.00792 -3.33927e-01 |119  0.00094 -4.07593e-03 |120 -0.00651  8.46936e-01
121  0.00139  4.66710e-02 |122 -0.00399  1.26401e-01 |123  0.00141  5.97155e-02
124  0.00261 -1.19009e-03 |125 -0.00493  6.91312e-01 |126  0.07056 -7.05611e-01
127  0.00572  6.20809e-01 |128  0.00000  0.00000e+00 |129 -0.04075 -2.49726e+01
130 -0.04294  2.80292e+00 |131 -0.03806  8.75895e+00 |132 -0.00156  2.03386e+01
133 -0.01072  1.77065e+01 |134  0.03268  1.94727e+01 |135 -0.00682  8.18913e+00
136 -0.06257  2.91715e+01 |137  0.04759  2.18908e+01 |138 -0.01714  4.73761e+01
139 -0.01350  2.75775e+01 |140  0.00716  2.18319e+01 |141  0.04311  1.36797e+01
142  0.01447  8.87940e+00 |143 -0.01215  1.56298e+01 |144 -0.00998  1.51075e+01
145  0.06250  2.94986e+01 |146  0.01334  2.43888e+01 |147 -0.00101  7.81460e+00
148 -0.03817  1.96431e+00 |149 -0.02186 -9.75940e-01 |150 -0.03787  6.35908e+00
151 -0.00465  9.37036e+00 |152  0.05039  1.22417e+01 |153  0.00724  2.15304e+01
154  0.00069  1.92574e+01 |155  0.01262  1.14244e+01 |156 -0.00655  8.66322e+00
157  0.00207  8.61339e+00 |158  0.00329  4.33563e+00 |159 -0.03082  1.88397e+00
160 -0.01441  7.57690e+00 |161  0.03523  4.82589e+00 |162 -0.01544  1.80576e+01
163  0.03606  1.15223e+01 |164  0.03111 -2.97298e+00 |165 -0.01127 -3.34572e+00
166  0.04680 -3.18297e+00 |167 -0.01105  5.57665e+00 |168  0.01798  2.87276e+00
169 -0.01538  1.97470e+00 |170  0.05507  1.33150e+00 |171  0.05013  1.35916e+00
172 -0.01087  4.53431e+00 |173  0.00248  3.52648e+00 |174  0.07697  9.31258e+00
175  0.00000  0.00000e+00 |176 -0.02137  1.51253e+00 |177  0.04759  3.58285e-01
178 -0.05084  4.10149e+00 |179  0.05150  2.79080e+00 |180 -0.02580  2.67404e+00
181  0.02090 -2.34783e-01 |182 -0.00957  5.60498e-01 |183 -0.09353  4.33543e+00
184  0.01124  7.09500e+00 |185 -0.04120  4.04767e+00 |186 -0.03630  1.32993e+00
187  0.00100 -4.10830e-01 |188  0.06637 -5.31507e+00 |189 -0.02710 -6.21859e-01
190 -0.00278 -1.06754e+00 |191 -0.05892  3.49536e+00 |192 -0.02719  1.45947e+00
193 -0.03589  1.58192e+00 |194 -0.11589  1.17978e+01 |195  0.11339 -9.85276e+00
196 -0.02975  1.12897e+00 |197  0.02698 -5.39531e-01 |198 -0.01679  4.48499e-01
199  0.03235 -1.23669e+00 |200  0.05543 -2.14361e+00 |201  0.09400 -7.35995e+00
202 -0.03863  1.55812e+00 |203  0.02299  3.32479e+00 |204 -0.04331  1.25825e+00
205  0.05518 -5.06040e+00 |206  0.07511 -3.24553e+00 |207 -0.15482  3.54595e+00
208  0.04457 -1.06782e+00 |209  0.00044  1.89230e-01 |210  0.01039 -2.70732e-02
211 -0.02554  1.04211e+00 |212 -0.04128  1.99878e+00 |213  0.11459 -2.55635e+01
214  0.00000  0.00000e+00 |215  0.07318 -5.02446e+00 |216 -0.01961  9.12189e+00
217  0.00000  0.00000e+00 |
217 variables; iteration 40; function evaluation 45; phase 9
Function value 1.7717673e+02; maximum gradient component mag 2.5788e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.99574  3.15074e-02 |  2  0.44241  8.70936e+00 |  3  0.07065  9.01467e+01
  4 -0.54032  2.57877e+02 |  5 -0.50397  2.19718e+02 |  6 -0.48858 -4.59565e+01
  7 -0.03965  6.86590e+01 |  8 -0.00374 -8.37709e-02 |  9 -0.00177 -3.06549e-02
 10 -0.00251 -3.89182e-02 | 11 -0.00359 -4.83479e-02 | 12 -0.00509 -5.66653e-02
 13 -0.00717 -6.19460e-02 | 14 -0.00993 -5.57535e-02 | 15 -0.01357 -2.74892e-02
 16 -0.01820  3.89551e-02 | 17 -0.02405  1.50021e-01 | 18 -0.03126  3.00636e-01
 19 -0.03982  4.81474e-01 | 20 -0.04941  6.68923e-01 | 21 -0.05917  8.10591e-01
 22 -0.06692  9.21110e-01 | 23 -0.06876  1.20404e+00 | 24 -0.06101  2.06665e+00
 25 -0.04664  3.63951e+00 | 26 -0.03128  5.66871e+00 | 27  0.00424  9.71111e+00
 28  0.04710  3.12244e+01 | 29  0.07310  4.22667e+01 | 30  0.02226  2.42674e+01
 31 -0.03710  1.44656e+01 | 32 -0.10103  1.44461e+01 | 33  0.09308  7.05310e+01
 34 -0.09545  1.77127e+01 | 35  0.11733  1.03566e+02 | 36 -0.02574  2.47325e+01
 37 -0.08706  1.66126e+01 | 38 -0.23025  6.34708e+00 | 39 -0.06813  2.02278e+01
 40  0.03976  2.98078e+01 | 41  0.01279 -1.57116e+00 | 42  0.03546 -2.39445e+01
 43  0.13624 -9.50685e+01 | 44  0.00677 -4.19342e+01 | 45 -0.05534 -8.22619e+00
 46 -0.07312  4.08006e+00 | 47  0.07021  3.24333e+01 | 48 -0.02262  1.61768e+01
 49 -0.04698  9.29412e+00 | 50  0.09608  4.52246e+00 | 51  0.04292 -3.15954e+01
 52 -0.04716 -6.50845e+00 | 53 -0.03026 -1.74548e+01 | 54 -0.03678 -1.39187e+01
 55 -0.08272 -1.47121e+01 | 56  0.00155 -2.51278e+01 | 57  0.03738 -2.90447e+01
 58 -0.01827 -1.39070e+00 | 59  0.12446 -4.78304e+01 | 60 -0.03994 -1.39708e+01
 61  0.09618 -3.60386e+01 | 62  0.09542 -1.36623e+01 | 63  0.09164 -3.33329e+00
 64  0.12546 -4.20735e+01 | 65 -0.06377 -8.27944e+00 | 66 -0.05508 -1.68526e+01
 67 -0.09022 -3.43172e+00 | 68 -0.03386 -1.31071e+01 | 69  0.09683 -4.42268e+01
 70 -0.11500 -4.59693e+00 | 71 -0.01122 -7.52723e+00 | 72 -0.56850 -3.46422e+00
 73  0.65197 -1.63683e+00 | 74 -0.72174 -6.11542e-03 | 75  0.41361  6.07287e+01
 76 -0.46462 -2.39241e-03 | 77  0.15037  6.57028e-01 | 78 -0.27509  1.52149e+01
 79 -0.39519 -8.09773e-02 | 80 -0.09365 -2.88225e+01 | 81  0.04763 -1.72896e+01
 82 -0.02094  8.01785e-01 | 83 -0.00397  2.32928e-01 | 84 -0.00183  9.23728e-01
 85  0.00383  1.47403e+00 | 86 -0.01328  9.73380e-01 | 87 -0.06317  4.67389e-01
 88 -0.01313  5.31157e-01 | 89  0.08694  3.44958e+00 | 90 -0.07343  7.42262e-01
 91  0.03309  2.69617e+00 | 92  0.00334  1.37784e+00 | 93 -0.00571  4.89840e-01
 94 -0.04479 -1.63200e+00 | 95 -0.03027 -7.66323e-01 | 96  0.02168  5.35652e-01
 97  0.01661  6.77782e-01 | 98 -0.00656  8.04754e-01 | 99 -0.00473  1.01434e+00
100 -0.00235 -7.68382e-01 |101 -0.00443 -7.78934e-01 |102 -0.00194 -4.50321e-01
103 -0.00897  8.55103e-01 |104 -0.00243  2.18950e-01 |105  0.00451 -3.27288e-02
106 -0.00005  1.46274e+00 |107 -0.00360  7.55985e-01 |108  0.00136 -1.31710e-01
109 -0.00148  1.15084e-01 |110 -0.00191  1.28761e-02 |111  0.00156 -1.10839e-01
112 -0.00112 -7.76699e-01 |113 -0.00139 -2.80543e-01 |114  0.00550 -3.96715e-02
115 -0.00368  8.35761e-01 |116  0.00325  5.32125e-02 |117  0.00324 -6.27732e-01
118 -0.00974 -1.22990e+00 |119  0.00028 -5.36098e-01 |120 -0.00614  1.30425e+00
121  0.00142  5.52029e-02 |122 -0.00463 -8.09851e-02 |123  0.00104 -8.54682e-02
124  0.00300  2.87937e-02 |125 -0.00569  3.24787e-01 |126  0.07055 -6.62003e-01
127  0.00567  5.37366e-01 |128  0.00000  0.00000e+00 |129 -0.02258 -9.65861e+00
130 -0.04020  2.60028e+00 |131 -0.03641  6.94687e+00 |132 -0.00230  1.68101e+01
133 -0.00996  1.64731e+01 |134  0.03121  1.47224e+01 |135 -0.00705  6.22856e+00
136 -0.06367  2.33978e+01 |137  0.04829  1.62131e+01 |138 -0.01939  2.68650e+01
139 -0.01662  1.72729e+01 |140  0.00474  1.40867e+01 |141  0.04061  7.97171e+00
